ISBN,freq_R,freq_G,freq_B,mean_R,mean_G,mean_B,median_R,median_G,median_B,dominant_R,dominant_G,dominant_B
024112073X,33.53872368860675,59.41262946876044,95.29168058803876,121.60764300907269,135.55299206926182,153.55157642662,110.83958673191952,124.20772158781946,140.79989124524198,36,59,95
026213215X,161.2109503101162,127.18514293861838,210.52498752406075,126.07649714516738,103.03997254593955,119.75453328586828,154.3317105554326,124.34078335915025,112.45970149253732,160,126,201
026317073X,180.47433444922686,147.75530049418143,164.29539295392954,75.96133896598212,64.96714389353228,70.87102160339239,67.38244853737811,59.55362946912243,64.06608884073673,175,145,160
029595695X,43.48326258338387,39.196604002425715,39.909217707701636,98.36330544223117,86.90198585445259,88.91869064552739,86.81464968152866,68.02675159235669,71.60127388535032,43,39,40
029783634X,62.85845718329795,46.84978768577495,30.59890304317056,139.19834845495376,123.92388580926104,103.2459081910963,130.30413254618168,135.73262279888786,76.09160756501183,112,82,51
029916540X,253.21800312709405,252.96478296478296,251.56496165587075,149.8506739491755,146.98945637879874,145.68044890777492,165.44372037914692,157.64514218009478,155.39869668246445,226,224,222
030431143X,63.202913053146546,82.17467200355793,83.04614187235936,117.89875960893565,131.2838781529819,138.74211799871992,94.30876494023904,121.13966356795042,144.2771137671536,80,99,108
030700645X,72.78313962042077,122.9368839193762,153.5626011475651,148.38624168964697,152.29235580629856,151.4618356555095,160.60386940749697,131.5665096049293,153.5626011475651,196,213,224
030702007X,214.63833953397298,195.14019972586647,176.12140199725866,173.83281323043602,115.75983350988471,94.2173310181361,201.74797907750832,123.18198577824599,87.32025283118251,208,174,147
030702024X,155.51278340569223,148.06045988100982,109.07155491236533,168.05911522226447,142.88069818469813,120.36426878114915,179.45909283594744,148.06045988100982,109.07155491236533,183,174,124
030707112X,178.5792237849386,208.77194231796332,108.91605839416059,121.35493486418075,139.2810455324014,82.3722230883842,149.73327305605787,172.626582278481,100.98191681735986,7,9,6
030710088X,149.17742873763817,151.82072910606942,149.9415357766143,120.88153106847578,105.99121067527328,68.40912302652922,143.78681209717402,93.76781823840648,39.26078334159643,148,150,148
030710172X,190.1100203114421,157.27386594448205,109.90419769803655,162.15653715502575,147.09227711594997,124.00121753348927,190.1100203114421,157.27386594448205,109.90419769803655,185,163,131
030710205X,128.02840199750312,138.3567415730337,110.23252184769039,198.20000612183782,185.18508139841566,96.6984383354004,210.61754164031203,198.98964308476738,110.23252184769039,181,172,110
030710415X,204.4532445923461,208.81198003327788,209.79084858569053,144.13561501332103,161.8783857431742,166.58626521703212,147.83771613832852,163.7368892873151,171.428252372976,152,172,180
030712133X,243.92263202806484,224.39869157106287,175.43263487247557,160.37890897458752,139.9699423914704,108.37801489973386,175.01832722425857,126.3809184763261,103.64400142399431,209,198,146
030713279X,224.505291005291,243.7132275132275,238.28412698412697,180.59414504454162,161.5482033711614,143.4449314735995,191.49340706082518,158.82092726499363,152.15862467494944,216,221,217
030713282X,195.7156204379562,177.93216545012166,218.40934306569343,144.60282541190873,94.17985383291152,123.74029175005035,161.47267880941803,72.83267605633803,137.57298772169167,198,178,211
030749263X,58.734928074995956,52.67302408275416,59.72248262485857,135.94654014839816,118.55054236671822,121.3635409826492,118.75419463087249,95.4082774049217,94.85178970917227,77,67,71
030760246X,107.01651520447396,124.4569206571129,172.06186648025167,155.3984384032114,146.3329985656581,140.57198750553692,153.57646691635455,135.22464219041692,172.06186648025167,111,129,171
030768797X,156.86703383162865,157.4366640440598,156.07408864411224,169.88062202484826,130.8371430026964,104.62639285237965,167.91077898550725,150.42361111111111,115.33967391304348,168,161,152
030908430X,63.42866677790756,93.33522442849991,102.0986150508927,108.81476367720556,112.35602049296321,110.35024528018762,103.92028639618138,93.33522442849991,102.0986150508927,71,100,108
031023008X,62.038773779231796,106.89028232158003,85.3029201502484,85.82898297775633,112.82524071228306,93.90268150497513,62.038773779231796,106.89028232158003,85.3029201502484,65,108,84
031037281X,54.88413649988471,17.9135347014065,40.67546691261241,108.25743564733231,79.0184414101608,65.01662195965598,95.40262582056893,64.03719912472647,63.37636761487965,210,180,115
031042531X,250.86261920498538,246.35464073269756,247.3988291945992,176.91355567355137,137.6348648053006,142.4180366240483,212.80766501064585,122.38431511710434,116.81227821149751,54,32,51
031048720X,233.10207004296316,232.66137221715923,210.765655513605,188.0583122552512,178.64193815730783,160.62367815904435,194.34095813552008,187.43936124298662,170.50712127751402,232,231,213
031057661X,181.56066633515664,148.2719211006133,164.82570860268524,85.24635138270594,72.79007385278346,79.44095923185515,82.0381633870006,74.32379248658319,78.96541443053071,175,145,160
031200284X,192.12425161978183,85.92282457147543,47.24194209792504,141.35430101266053,121.7578756230971,92.38429067235145,192.12425161978183,130.48257968865826,86.2420115243583,195,94,55
031204058X,74.35717867290657,43.74628112986796,64.31271937155273,184.6258484413747,160.83688744813065,153.130273914578,201.5858319604613,171.7502471169687,153.9667215815486,69,40,61
031205064X,236.26709613478693,226.50753221010902,205.03974231912784,190.0743843234349,172.0866838086484,160.63501880351626,206.9269806498722,177.70427163198246,153.11025921869296,235,226,206
031205436X,254.4178947368421,254.09852631578948,253.92378947368422,209.91204794269817,169.88633754904157,166.1829024660786,244.25365344467642,180.17458246346555,174.31680584551148,245,177,170
031205467X,201.8903943866441,202.03181708202274,198.57742559883863,132.45928883041202,116.81394810336322,106.24394093591954,131.6431292118371,112.14854966305303,94.23029592733666,190,190,184
031205825X,247.0686710549724,189.48745774773172,92.41487279843444,160.34861463571087,113.3850397656119,62.126953944079695,172.72829787234042,109.56872340425532,59.742978723404256,201,138,71
031209020X,193.87521742418514,183.96982530439385,174.69999243741964,149.69368838104467,134.99806562695886,91.5363473255266,193.87521742418514,138.72496749024708,54.331423895253685,188,183,178
031209261X,245.86271844660195,239.42417475728155,244.07504854368932,168.0775925521527,146.833508724985,163.93173839247362,177.54057591623035,155.48854712041884,171.18946335078533,234,222,229
031209356X,90.032590462497,142.1139468008627,160.7522166307213,158.2001871667037,174.39806349246777,161.55405160852143,151.65023255813952,166.39906976744186,160.7522166307213,90,139,155
031209888X,99.83188405797101,82.28,98.4376811594203,143.65191752526346,130.6703304283704,137.56936209759738,135.36363636363637,126.9277500542417,142.8008244738555,196,182,184
031213150X,137.1665837066534,135.73485979757757,133.02190144350422,94.96803247995241,93.46360223856882,90.76968119053011,96.57844574780059,93.35190615835778,87.93071847507332,40,39,37
031213326X,157.92113202126131,158.3776756213188,158.09510127855194,156.36519488181233,151.24181104995603,150.3579208630005,157.92113202126131,158.3776756213188,158.09510127855194,157,157,157
031213407X,162.94469056249162,144.12135857162036,121.45697409048195,142.82714664195294,126.47133884731178,116.65018887963792,153.02469135802468,144.12135857162036,121.45697409048195,156,143,130
031214086X,229.20511695906433,240.9845029239766,28.648830409356727,152.74229369011306,175.54652280339272,77.5581981604421,132.6351806147633,187.46946077178634,28.648830409356727,192,212,46
031214296X,245.34191437917792,234.81986915090314,125.86794197127008,149.67687062691812,160.36319372085418,98.17597065534122,159.4498480243161,169.3094224924012,80.4516717325228,239,231,124
031214301X,210.32766750740214,132.2696567606097,67.91786380085536,124.11100971521401,85.5496101822924,77.90800612997035,112.99395629939563,80.16225011622501,77.38214783821478,39,25,71
031214380X,247.45745083207262,247.3515506807867,246.79444024205748,158.89457145810496,117.240073357672,101.51204774251093,187.7058823529412,85.10025817555938,52.017211703958694,242,240,239
031216906X,232.82595621842674,228.85939379360116,213.19918210247775,170.22280180991828,137.46892110604088,164.5658472919358,181.3117903930131,134.34535786145443,171.50057487783846,200,189,198
031218087X,4.9481222416520945,2.95320176534266,1.690898492797069,117.58889669105909,70.74273546832845,21.017942214942533,97.84448598130841,34.625194401244165,12.578808645229309,227,157,47
031218669X,13.620081411126188,7.6132002326032175,8.373134328358208,127.25925054291713,103.8568125223107,104.3945062334461,122.08643326039387,92.86652078774617,93.08570386579139,214,193,168
031219028X,242.81281099439224,240.4024958534081,246.1976937050786,155.4035068454371,134.3351528530923,124.76278055183664,160.93927564519626,151.8982338099243,155.87552565180823,240,235,239
031227324X,242.871444340664,243.53901672751974,236.72327417848348,180.71530862783334,145.77478570465533,119.38447661172219,198.5751325869181,164.10871056241427,86.76428992339423,55,51,72
031227856X,96.29578893962456,24.774226281075595,21.40728056823947,188.6392976567816,95.60692722526446,36.25122128674811,203.84582084582084,84.89457267623206,22.227721221613155,248,186,35
031228585X,224.2817575653958,191.55992477346555,164.6582321764404,170.68873449387175,126.899330364009,106.17409608792232,205.5822440087146,134.71160130718954,98.55882352941177,234,209,188
031228666X,194.91832437926527,69.65885000726006,68.62886597938144,185.87961594356472,121.74467975515628,110.76165281582489,194.91832437926527,107.43051643192489,101.67370892018779,193,71,69
031231826X,233.22368421052633,218.95999144201969,181.41645271715876,180.1073504081742,164.28959368163697,125.78636012956972,192.25071360608945,176.9988106565176,133.94362511893434,223,207,166
031245645X,45.05282646260183,44.59425656216572,42.29046326010039,171.49937624473654,147.93455017075195,125.994422904068,198.19931921331317,149.2019667170953,117.03971255673223,231,194,162
031285174X,64.0356137003725,59.17043699463977,56.42863632234033,138.53053704813598,130.61693145140293,121.37727685203379,125.45484293193718,96.7510907504363,103.68236120871398,71,66,62
031285319X,84.08055165144062,34.29365776528461,111.78417076598735,134.96154663438023,73.57444306187367,85.18195105696319,129.48705780845557,82.50120831319478,73.89892558694787,89,40,105
031285501X,57.9979126078486,55.93584748121347,57.77094350125243,130.70151526195644,124.15899139341357,103.38657768361759,129.45462256149278,126.90456739695507,88.09818625741192,58,76,71
031286082X,236.7836217234881,241.2564673633716,247.36200102792532,127.14990234177398,129.21556948735306,124.1916321660417,130.47748691099477,133.73717277486912,125.31884816753927,35,36,33
031286258X,38.0183110367893,41.46086956521739,42.033110367892974,121.80966041806175,120.21577523914225,99.15659467941,118.14586512053708,115.2938663411657,89.13274336283186,42,47,45
031286518X,113.90891265597148,98.26720142602495,69.93885918003565,115.5326698990497,106.76661839432911,83.92916644808564,113.90891265597148,98.26720142602495,69.93885918003565,70,64,46
031286583X,100.59882689946801,45.41836038739599,40.008593643432,130.48020918406758,96.00031144786664,86.57979467428231,129.80420205632544,55.25284428595687,41.1377143827475,110,51,42
031286633X,18.06543941495398,24.92220400958265,38.86722985752112,131.52397128304975,76.88627293840347,74.89572738042128,133.8489540885629,68.47296930182016,70.70035316490085,224,126,106
031286857X,85.24227174694464,80.33914450035945,66.73166786484543,124.86786961892683,129.6994352827562,103.55937003243488,126.95774075579033,156.57700121901667,77.1021286231884,136,147,107
031286941X,27.704206877166683,25.275180361660265,36.09575564508573,117.16059532465374,76.57375628481404,82.84867250963809,95.63345311989546,62.05651747794838,48.82692307692308,45,31,48
031287054X,43.31846660295211,52.12774769034724,62.74429223744292,147.64095015032512,138.49710004339605,117.57518990579283,147.44702526487367,146.6083499005964,82.15267576075551,50,57,65
031287877X,109.59636482724743,94.02226952677256,78.5531357458654,147.20546511529625,136.5170141853565,115.94277388756714,142.2068548387097,146.11774193548388,104.74985038898863,136,129,113
031298670X,19.187250996015937,52.67330677290837,110.82411530349191,116.15607857054856,99.71835465182195,123.01275880141989,134.68373493975903,52.67330677290837,110.82411530349191,21,32,74
031818169X,252.51783023606228,252.0460070316424,251.4585635359116,178.04466506715877,135.13864673319785,130.73280789276663,197.73646209386283,134.6442989634479,111.20785597381342,225,215,214
033024082X,141.9709232212247,145.79900844164544,146.13801420340346,167.3243142688346,147.89286087866319,140.0236878485333,173.9911439114391,145.79900844164544,146.13801420340346,140,140,137
033028200X,179.23572759613756,208.998136540742,110.48119600203286,98.07733177612234,113.03442371827676,66.19508000647936,99.51128404669261,114.23579766536965,70.80155642023347,8,9,6
033030576X,231.77843883864827,223.23524512137078,214.27106139933366,186.97644810618996,165.65454345038145,147.12411799045876,196.02269399707174,173.5500244021474,150.01342118106393,220,207,192
033031100X,175.61362115127176,207.6366298527443,105.804718875502,104.67689309975678,120.8640286696221,70.22488434134479,101.58675607711652,118.28331936295055,69.59932942162615,7,8,5
033032862X,79.29829343446315,64.6666271628348,58.80433752073951,175.46223316662548,138.32301894475344,105.22293706021819,185.36033519553072,129.17304015296367,76.94349276974415,153,109,80
033033929X,150.59817060199958,111.66461036658868,45.08898815854783,203.53687187245262,137.9377469336563,83.01251310471885,214.80185633575465,133.7018487394958,46.12470588235294,152,111,45
033040069X,187.21168614357262,10.171118530884808,79.41828046744574,188.11779799564732,79.00128187105892,121.75014722654461,187.21168614357262,65.22486413043478,104.57336956521739,176,17,84
033371752X,3.866205676610115,57.60376296534534,119.96815952400097,90.61506690644924,115.64830833973656,149.0550741386892,42.01127395715896,81.31770011273957,130.38511837655017,15,63,119
034023475X,210.21722967512525,202.23533214805238,186.50945530951995,164.1670393037232,150.81269425271526,126.82793870477569,177.81637666325486,163.91832139201637,138.25527123848516,213,204,186
034026361X,32.9552775024777,58.947782457879086,95.41495292368681,112.69471163387439,127.19575681542919,146.5901891911318,96.39375928677563,110.97548291233284,130.50148588410104,36,59,96
034040860X,213.6872427983539,198.3911885741951,172.46259985475672,151.38891749242077,116.02679519718504,97.5088786901023,174.77302631578948,116.8866863112778,99.48673988748996,193,175,148
034079626X,81.43727022058823,98.33605238970588,161.71105238970588,124.28050040364792,120.94876371940737,142.91275517717418,81.43727022058823,98.33605238970588,146.62759089364593,81,90,145
034082428X,67.02160912207958,1.8693086675703692,14.054461366717169,133.6522468496234,99.69699838197438,84.83925326899012,117.11652340019103,87.93123209169055,83.44317096466094,67,7,15
034086236X,242.42858681602758,205.3787160706592,129.38647134855665,188.4361094675649,149.5475703318956,90.42050480122494,207.16499642090193,168.584466714388,87.8677073478398,230,187,109
034502754X,220.72385744234802,35.38054507337526,36.832620545073375,181.36662549648486,88.85080849864411,79.5347413697048,215.41676575505352,42.42000621310966,41.36564150357254,216,41,41
034524575X,2.4145100838836338,107.97153310726397,177.06362662859183,58.61966103023294,106.09501972598734,127.57523072408453,37.21388888888889,107.54404761904762,148.45357142857142,19,107,162
034524625X,27.096999745741165,13.491990846681922,133.0903890160183,97.46677179196266,90.6202078982036,142.04052005078114,64.20019772614928,56.654967869500744,133.0903890160183,35,23,127
034525757X,7.465720546801628,6.032140248356464,4.025983512469999,117.63133728793318,96.93289435800185,51.53380346275278,104.35160202360876,82.36115902035185,30.347377116893846,28,26,15
034528223X,96.97861815860858,79.25642253071645,55.84107228338918,136.4291853317086,118.75282727645131,89.82724118520046,129.224064171123,127.92860962566844,70.815388458656,72,65,50
034529016X,228.26716989155858,211.9065490112694,193.2913034233468,159.43868221739692,133.55664274809163,116.75988135553436,154.31591530054644,133.84665300546447,118.89378415300547,221,204,185
034529243X,87.38949222189609,74.14440857058996,61.74273554446727,181.97592047610124,159.98983592015716,130.1453362056669,206.65192527640107,165.54892418032787,82.58273565573771,163,127,77
034529906X,3.0961558495676633,7.534013959787478,1.68944681737681,82.08802349813395,71.95926474204107,57.533569310132215,56.04822485207101,38.08343195266272,24.044082840236687,16,16,8
034530196X,53.54127272727273,56.321090909090906,57.601636363636366,105.18482415274146,95.2701331539034,86.49365361372926,101.55075593952483,89.25961123110152,78.67019438444925,53,54,53
034530280X,46.37530898104916,39.18058225762153,40.87778082944246,161.82569096283618,133.63186839275994,113.10721496991444,184.92721069092977,100.17401194199601,89.99084169210641,59,50,52
034530490X,254.49255408822702,254.1550060878524,252.01311229746184,165.04457271145967,146.6101082434988,136.2287222422596,182.8685916322923,138.1025338833235,122.61284619917501,234,214,203
034531042X,128.72447795823666,47.54669373549884,67.78799303944315,129.75198360798123,107.39738886068433,93.17378654920056,128.72447795823666,108.71516034985423,93.17681858019282,129,79,79
034531073X,218.84501211631664,226.0525040387722,221.09763731825524,162.62910521080136,144.26536385233925,114.61597851118715,198.1375748812229,143.47344110854505,108.5672514619883,212,216,208
034531719X,16.435033928122643,11.619376727821061,10.638853983412918,165.06917500679245,142.01267953134874,101.99895765584935,208.4359712230216,170.9125226860254,71.77664233576643,228,223,195
034532451X,219.53023610053313,99.86626047220106,26.12063975628332,181.60855429611135,144.45290392264627,73.99858309523393,219.53023610053313,128.03294680655256,59.35799742315479,182,115,43
034532580X,250.10033585222502,239.0456549118388,219.4284214945424,136.24703915448902,117.05527427603457,111.84243160819514,133.73783587509078,112.66303558460422,111.34295570079884,242,231,213
034535690X,22.57897322525178,20.218987963645297,20.690985015966593,117.95652596208507,84.60507313557699,51.434798834282105,142.83174224343676,70.46684061752555,35.48590195450176,41,33,26
034536161X,119.1951219512195,132.26314706185036,62.92415354533292,137.44648804736735,118.12973784640221,63.96552176033896,119.1951219512195,124.56617271333674,62.92415354533292,103,107,47
034538072X,216.54616788321167,174.92609489051094,128.18047445255473,139.0106451718462,88.74905597989377,70.51200945107608,149.08444444444444,72.05562547193557,59.829019607843136,142,82,67
034538475X,57.71488429673364,52.51099895248072,35.315874678602036,127.70671053313201,119.83334159116313,102.54075301466796,138.25671238168823,108.02028201661194,58.79428240293606,46,42,29
034538623X,253.5863929006438,253.53401774839045,253.08239081259788,142.5841165864746,130.8232954654312,124.72242923748027,150.6036644165863,129.96046287367406,110.90710382513662,61,55,50
034540405X,204.98983413590156,230.9773140716961,212.60267522739431,154.93970014813777,152.4817015092013,128.36263404865107,159.52224371373308,171.33365570599614,154.63829787234042,204,226,208
034542039X,82.00387481371088,49.76929955290611,33.36164927968207,128.22643684774815,111.36635483173866,100.6884795505961,130.45056232427368,102.26405810684162,86.57005623242736,65,42,30
034542140X,11.056652806652806,16.246275121275122,17.351784476784477,95.26492883728854,86.79917017198113,82.35768857078605,104.20812807881774,47.06538734896944,46.950054627750895,23,27,28
034542154X,226.1728150820435,189.08786221342953,96.76527406028163,155.69503413798148,131.37407501143062,91.51509271736059,197.02942300343906,112.97936568589988,62.939243408482994,211,173,92
034542526X,84.70710545998504,87.02543006731489,98.41286462228871,125.5087155725457,115.78381045057468,111.0558343643238,129.78908034046086,126.62409954158481,98.41286462228871,68,67,77
034542722X,41.60521208760743,22.89783753812032,15.796368172996951,156.93320425742348,125.25894030572988,107.9730101371521,190.7842605156038,123.83014281373443,70.75296262534184,222,196,180
034543076X,248.64683463900064,248.4825322887995,247.05208553885242,136.45808464175562,138.20105566612165,138.6874023066035,134.5966742745354,144.31920443430062,144.663514835344,39,34,34
034543496X,174.52519083969466,171.15496183206108,105.42152671755726,143.41389075804938,116.9710945731285,77.73205945130039,146.73743016759778,111.97413614732051,69.25160355886612,136,101,57
034543529X,20.74806074511089,9.58712990276412,12.778979569540041,142.8204796024617,108.28666979725855,74.66656681054044,161.91027438413778,69.57079911876627,46.56439014620469,222,171,88
034544907X,236.76189534078543,225.27876149965377,218.0393708576516,166.45972862880797,155.31879295310742,142.53409000761158,167.34894613583137,159.57962529274005,145.64309133489462,217,206,196
034546074X,123.6099411231884,7.965353260869565,153.56340579710144,154.28630735676398,119.40466624323355,176.81186993952045,152.24822959373836,117.3373089824823,174.27692881103243,115,20,141
034546639X,33.255349500713265,30.945402671508234,29.75658150693814,132.35243625511637,111.34746027682786,103.4150680914862,126.53437613677701,106.3235180908391,90.08833718244804,57,65,59
037301970X,210.2197426067908,198.190991237678,93.02546549835706,184.30528053783084,170.80793246582408,106.54915386237637,210.2197426067908,198.190991237678,93.02546549835706,213,198,122
037302441X,98.19766441303011,146.81069452980947,164.55955746773202,158.85871842320424,134.41274275436254,120.73612949145574,183.3217391304348,140.87466266866568,103.93733133433284,122,143,148
037302486X,153.8212795549374,140.63504867872044,158.9086230876217,176.42988871405953,148.34159988439805,131.54131393143996,167.43410093091623,140.63504867872044,119.73709764430858,172,141,127
037302536X,81.5746894409938,154.4586956521739,191.51987577639753,108.36633756721406,126.98725254419055,125.72084587413569,84.66075558982267,154.4586956521739,123.48888162197515,103,154,176
037302732X,200.84821292775666,209.24973384030417,188.7289733840304,162.1563215732494,149.26418629226993,108.08117749296521,167.23204212109815,166.95073335840542,93.03427372347866,164,141,83
037302746X,136.2264212947749,114.59004272099901,72.8343739730529,121.44973517829803,116.31532890966005,81.34061623117337,136.2264212947749,114.59004272099901,72.8343739730529,133,119,74
037302830X,134.55937780436733,102.2826802273407,74.2583009273108,127.7321672129021,121.32723803026727,105.38087956334334,134.55937780436733,121.06870588235294,102.45331412103747,127,108,86
037302908X,3.41589219330855,2.921623296158612,2.307620817843866,114.90515465142266,103.38122017081568,83.55812162015992,112.95466549295774,120.24031690140845,49.962765957446805,35,35,32
037302990X,183.16018376722818,188.39111791730474,212.73200612557426,170.99638200557666,158.33158201800853,154.574388819715,183.16018376722818,177.21975846367056,140.69708968521084,197,189,184
037303122X,243.7647738527567,200.20947507428195,135.5931000330142,202.8851294457298,187.12971357343264,163.76945138405677,222.98393424248084,200.20947507428195,143.41000694927033,231,219,198
037303296X,53.96649355000838,95.63729267884068,105.94856759926286,131.20959705899273,118.09971984497159,103.1322290049184,127.270796460177,122.85722713864307,105.94856759926286,48,76,83
037303752X,249.62581182348043,243.3608659450458,228.341215653622,146.8859091341455,153.64047781438518,132.4148732319147,161.140974002197,141.531526222746,136.59045374189748,211,206,187
037303766X,245.78953229398664,234.24228444161628,207.28730512249444,115.45188886682226,124.40892826030674,113.73380934269377,104.12919605077575,104.28716502115655,91.77968970380817,238,227,202
037303816X,25.199438694965796,27.061743553762497,30.383616909314156,96.635817753824,87.04617647949195,81.72799803113367,81.16904063678257,67.76141600335148,87.0741681483363,43,47,54
037305193X,74.98968338669512,68.21931696905015,83.55958733546781,171.688828121732,137.74030569155818,118.63472255415897,193.965099009901,146.26131731388114,107.43440594059406,177,125,93
037307168X,177.56381970180126,208.84176506076014,109.134965095234,97.2557893774918,112.19638242345073,65.0433235051169,100.2320895522388,114.2679104477612,70.53805970149254,8,9,6
037307347X,16.609225005853432,49.73121048934676,42.701631155857335,145.58634972080978,145.58081868185235,113.98458385625955,160.30847953216374,156.0906432748538,118.67690058479532,20,52,43
037307445X,156.49255583126552,59.771557071960295,59.56699751861042,139.61531227069517,97.90386859077475,115.73328790766004,156.49255583126552,93.8567574858376,109.8334871700203,166,74,71
037307638X,10.341645285439384,6.11818473380372,10.241741500962155,110.22468427003784,89.44898146355233,90.5278431950925,124.45863620629976,105.22326064382139,85.37037037037037,26,20,21
037307820X,138.94566268945502,81.98484359883908,60.48984198645598,131.0383709525966,115.3471080434571,100.57822805346856,138.94566268945502,100.99820868786387,112.31974921630093,158,126,92
037307963X,195.86649528706084,162.30145672664952,152.28363324764354,174.9016058214748,110.18067271832668,115.50913599272644,195.86649528706084,116.43956743002545,92.79882862235803,206,180,168
037308384X,247.12920927912197,242.76877026689948,227.83936143676726,152.09361832837175,134.34275932494506,142.05277281005252,160.4637923817497,132.37547090832985,138.62034323984932,219,208,209
037308479X,34.16631088686202,59.14418785173685,94.3498285788214,116.35869312017999,132.32826011366518,151.42372010044662,111.55712936732766,126.99055712936733,145.25779036827194,33,58,93
037309440X,209.95687365625395,207.19666118629064,210.6871126849627,175.2077913078727,166.2560795331647,161.4743286674667,194.43606194690267,189.64070796460177,191.25398230088496,211,207,209
037309647X,226.00248899100134,212.662454528049,193.876316293318,149.21224796992897,137.82738427611974,127.1722914704706,151.6863799283154,135.3328853046595,124.02643369175627,178,159,144
037309714X,155.97116736990154,76.31082981715893,51.57721518987342,142.97796919127126,84.51200819010977,61.40810099233305,155.97116736990154,76.31082981715893,51.57721518987342,154,81,53
037309759X,150.4370953630796,132.21959755030622,119.96097987751531,139.24957497517494,126.71185221993105,111.36330680579901,150.4370953630796,132.21959755030622,119.38870151770658,147,131,116
037310555X,33.334008469895046,59.27471920456638,95.64045909286196,120.77905832118242,134.75265054452325,152.95429670796827,109.75593667546174,123.39841688654353,140.39709762532982,36,59,96
037310684X,22.054288108762453,8.973181860508427,3.4870099636837693,161.88496549668366,96.57247462027814,43.58517521000519,205.41638513513513,82.28462837837837,40.07198443579767,37,16,5
037310734X,237.78747037914692,228.80568720379148,201.0460604265403,157.86606454107837,150.25695945705752,134.57459676681535,169.1230551626591,155.2164073550212,128.3673974540311,68,72,74
037310829X,253.2527504342791,248.433555298205,233.57122177185872,203.96259800210686,179.0270616056235,157.91562522520147,210.31747572815533,194.45320388349515,173.87980582524273,234,225,210
037311009X,32.98649794533951,58.979714304350665,95.1622203378775,112.93988813971782,127.53968911967688,146.71830801518428,96.83311432325887,111.42181340341655,130.55256241787123,36,59,95
037311043X,234.86653013979165,235.335678034013,216.83777045677144,161.01065530400425,141.97497916546615,134.18397373605586,170.15371900826446,147.09421487603305,141.4198347107438,227,225,209
037311141X,226.71052306170398,227.37244961048597,226.4625942871275,146.39906627612282,140.9935185499202,141.47936620619706,158.51549447588252,149.17057396928053,149.91565615737,205,203,201
037311334X,154.49436736629906,167.1101624570141,120.37981738408632,115.79491541886242,122.39385277660855,101.05366420408032,124.34567544113393,117.82730691350882,109.58952187182095,158,169,127
037311446X,251.34948823375032,246.03429271279853,247.35403726708074,160.05003491714223,155.6198309589154,149.8804431621008,159.18464437117288,133.46302106678618,165.87677725118485,240,235,229
037311589X,24.9675430643699,9.781776971894832,14.239256572982775,108.30299278651398,93.3667996789487,93.81937654057523,132.98832684824902,96.98276820455808,85.3212896053363,166,157,154
037311639X,231.838186474438,227.2605520250403,218.14682727876317,139.84547690200114,142.72140055186406,134.80461421449405,167.3848717094302,135.0859713428857,122.2875920084122,49,69,73
037311768X,253.44845074887075,253.2125366510817,244.41556383231634,169.87983949358468,157.60078259162816,145.6438750854941,165.63590680676108,164.12517131110096,153.6377341251713,245,242,236
037311799X,235.50334849111204,233.17379082265398,222.02190988011574,170.96046199093985,124.87105372183964,128.22238420512468,170.13835548990644,108.01784007645747,109.04683020070085,230,223,213
037312256X,252.87034525920518,253.0444351726296,252.24428914154583,180.1711652392577,145.11806556145785,140.57954247258496,199.55555555555554,156.21953405017922,134.94772998805257,224,202,189
037312323X,252.72540381791484,252.11251835535975,249.82452276064612,172.50134613448972,122.03728954272034,116.09249414714893,164.6325699745547,105.72121212121212,92.75555555555556,208,173,140
037312368X,253.1542734073906,252.68544547721606,251.86227612786217,136.56172516792194,120.98778023339553,129.24919623728994,137.44132426840082,107.3426597582038,132.54473229706392,235,208,208
037315190X,178.23466464442197,207.80232558139534,110.65781934614088,106.32817151269826,119.53562700460193,79.33730945045875,113.74680306905371,129.90217391304347,84.66879795396419,8,10,6
037315271X,245.7493335966038,229.4441702043637,198.453746667983,166.6704075730583,155.2401766910216,129.80178845049858,186.41371778069026,168.52337265181302,141.77894276976846,234,218,189
037316260X,127.21229761688194,98.88084409678007,106.79570674913589,130.9039514860309,115.48633788192978,114.35793344051618,127.21229761688194,98.88084409678007,106.79570674913589,78,66,69
037316372X,225.07627481788316,151.33723753749464,109.43336666190544,163.84742564870936,114.70768426022941,90.2719203552505,174.51508120649652,114.1405001288992,81.13792214488271,200,132,96
037316565X,33.9467080317132,59.77476732161324,95.57669769045157,86.78252786489986,103.90084886965084,126.76226947472915,33.9467080317132,59.77476732161324,95.57669769045157,36,59,95
037316596X,172.83448069440288,128.53955901426718,69.72303701486581,147.8315146568395,90.36359822087864,48.85352563398782,172.83448069440288,80.42208271787297,37.93759231905465,184,131,69
037316937X,209.24285947445733,166.16370164844133,154.0626734127632,141.0241374779144,116.7255678667811,117.15859835221238,158.34931009440814,79.27305737109658,118.43995414158785,139,69,58
037316968X,226.8378920953576,223.54215809284818,218.8189460476788,164.7514168349876,140.9418626708824,154.98173785106036,186.4089615931721,155.95021337126602,193.57282427047178,49,127,192
037316971X,238.21102272727273,232.26875,216.45352272727274,145.71580854617804,142.94768936558907,165.59975587929785,171.8922305764411,148.9597733711048,182.6830931047916,53,110,183
037318509X,200.66844779257184,111.94472669936931,137.28687806587246,201.23977902842543,146.96429435167897,168.19473259740198,200.66844779257184,153.28693790149893,181.6687898089172,192,110,135
