ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Author_2cluster,Author_3cluster,freq_R,freq_G,freq_B,mean_R,mean_G,mean_B,median_R,median_G,median_B,dominant_R,dominant_G,dominant_B,Pub_Year_Group
8440676093,"Jurado, El",John Grisham,1998.0,Ediciones B,2,2,250.229398812304,141.3365583505705,33.60685927804097,174.4662598127504,131.7881933433112,88.4003232947688,215.1956204379562,141.3365583505705,67.05912408759124,241.0,141.0,41.0,1995.0
9501500861,El Intercambio Rhinemann/the Rhinemann Exchange,Robert Ludlum,1982.0,Vergara Editor S.A.,2,2,,,,,,,,,,,,,1980.0
1562827545,"The Late Shift: Letterman, Leno, and the Network Battle for the Night",Bill Carter,1994.0,Hyperion Press,1,1,252.7183955285221,253.22669735327963,251.17820154529016,173.14019148278743,157.25464919768314,134.24787739555072,213.346752935538,150.86179577464787,119.15205047318612,37.0,44.0,40.0,1990.0
038097391X,Comic Relief,Todd Gold,1996.0,Avon Books,1,1,9.97883597883598,3.9305268000920175,5.574649183344835,145.66534794262515,125.95419810767058,84.85607302065543,160.76186511240633,129.10949208992506,40.55948795180723,39.0,20.0,21.0,1995.0
067180720X,CURTAIN,Agatha Christie,1976.0,Pocket,2,2,4.220858895705521,5.033883907503539,2.1327984898537045,132.96941069087555,109.46355933403024,73.50930510324912,154.88555457487496,104.1779935275081,67.4339511621065,212.0,180.0,122.0,1975.0
034060834X,Race for the world,John Todd,1994.0,Hodder &amp Stoughton,1,1,,,,,,,,,,,,,1990.0
042516358X,Disco Duck and Other Adventures in Novelty Music: And Other Adventures in Novelty Music,Ace Collins,1998.0,Berkley Publishing Group,2,2,2.3843763870395027,1.6055925432756324,2.190324012427874,102.79848628406748,68.89060622262096,46.25114736789067,94.18812589413449,59.78486262312079,55.119447779111646,207.0,116.0,61.0,1995.0
088882162X,Deadly Encounters: True Crime Stories of Alberta,B. Smith,1994.0,Not Avail,1,1,31.265655818540434,32.80929487179487,34.7323717948718,139.88545599104447,100.43014854956338,99.78638261729525,120.99065420560748,56.83040421792619,52.0126582278481,32.0,33.0,35.0,1990.0
1551052415,Ghost Stories of Hollywood,Barbara Smith,2000.0,Lone Pine Publishing,1,1,,,,,,,,,,,,,2000.0
1553660846,Pure Dynamite: The Price you Pay for Wrestling Stardom,Tom Billington,2001.0,Winding Stair Press,2,2,,,,,,,,,,,,,2000.0
1558176543,Unsolved Mysteries (From the Files of True Detective),Rose G. Mandelsberg,1992.0,Pinnacle Books,2,2,,,,,,,,,,,,,1990.0
1563524732,Weird Florida,Eliot Kleinberg,1998.0,Longstreet Press,1,2,56.58836035078395,92.58929045973956,38.765081052351846,181.1641398273441,150.00270137390797,89.34727960422504,214.2082872928177,155.67895815042434,39.78042959427208,34.0,83.0,31.0,1995.0
1572434422,In the Bin: Reckless and Rude Stories from the Penalty Boxes of the Nhl,Lloyd Freeberg,2001.0,Triumph Books,1,1,,,,,,,,,,,,,2000.0
1877733075,Losing Faith in Faith: From Preacher to Atheist,Dan Barker,1992.0,Freedom from Religion Foundation,2,3,253.20387445282668,253.2487659495204,202.2847164012294,158.6232019216074,181.92069693527372,172.0967369313966,171.19873046875,187.19287109375,178.43994140625,244.0,246.0,207.0,1990.0
074343059X,Geisha of Gion: The Memoir of Mineko Iwasaki,Mineko Iwasaki,2003.0,Simon &amp Schuster (Trade Division),2,2,226.082443344621,226.73743162281843,224.6479551966658,150.20450639506606,147.03524486155032,138.78728412853803,169.23426271917216,161.64788732394365,143.68295487208968,209.0,206.0,198.0,2000.0
1854796445,Love Letters,Paul Gambaccini,1999.0,Michael O'Mara Books,1,1,18.644530210274155,16.46247005589566,8.867979771093959,87.97113430120721,87.34299768409844,80.01961417574685,68.10474391267842,67.30940386230058,59.87132661628883,39.0,37.0,30.0,1995.0
1900924498,Marillion: Separated Out : The Complete History 1979-2002,Jon Collins,2003.0,Helter Skelter Publishing,2,3,,,,,,,,,,,,,2000.0
1573241989,Honor Thy Children: One Family's Journey to Wholeness,Molly Fumia,2000.0,Conari Press,2,3,47.67670595082205,45.34802851738688,57.97541102866288,135.64436481520892,127.30633192512808,124.6902424530515,132.35878626208736,129.4079143852663,111.67844698855151,72.0,63.0,73.0,2000.0
1576738426,The Prayer of Jabez Audio,Bruce Wilkinson,2000.0,Multnomah,1,1,,,,,,,,,,,,,2000.0
1903931541,Puritan Passions,Kate Benedict,2003.0,Chimera Publishing,1,1,,,,,,,,,,,,,2000.0
059042503X,Claudia and the Sad Good-Bye (Baby-Sitters Club (Paperback)),Ann M. Martin,1989.0,Scholastic Paperbacks,1,1,165.7805528612997,180.68828806983512,192.002546071775,141.25666139027135,133.84652067225895,135.89417556970596,162.9240687679083,127.90259573374452,147.07350295553843,155.0,168.0,179.0,1985.0
039489748X,The Berenstain Bears and the Double Dare (First Time Books),Stan Berenstain,1988.0,Random House Children's Books,1,1,233.36480601741889,244.99010292953287,244.39449722882023,169.298794708111,169.4620919846264,156.082756884153,184.0718253968254,185.6672512056116,135.1825953529154,206.0,227.0,225.0,1985.0
1558172289,Shattered Lullabies,Morton Reed,1989.0,Pinnacle Books,2,2,210.13325296735903,198.88807492581603,188.58373516320475,150.87511001114183,140.16958018419393,133.0121763435534,166.0814889336016,151.10915492957747,143.85814889336015,202.0,190.0,181.0,1985.0
059041688X,"Break Away (Couples, No 35)",M.E. Cooper,1988.0,Scholastic,1,1,2.72787610619469,2.8528110359187924,2.5061166059344093,83.51966794603071,78.59618618494301,63.70175757952936,84.8936681806038,59.587496660432805,44.857066524178464,185.0,186.0,158.0,1985.0
1590862910,The Pillars of the Earth,Ken Follett,2002.0,Brilliance Audio,2,2,,,,,,,,,,,,,2000.0
078144165X,"Cracking Da Vinci's Code: You've Read the Fiction, Now Read the Facts",James Garlow,2004.0,Cook Communications,1,2,41.23543314244159,40.742750659031,39.778201981638034,129.39744352685543,119.95762322770652,111.24449341756204,129.45346610494065,115.4408272692455,102.09421677518192,48.0,47.0,45.0,2000.0
088184389X,Dr. Bloodmoney,Philip K. Dick,1988.0,Pub Group West,2,2,,,,,,,,,,,,,1985.0
080410722X,Seals: Udt/Seal Operations in Vietnam,T.L. Bosiljevac,1991.0,Ballantine Books,1,1,,,,,,,,,,,,,1990.0
044690354X,"The Hour Of The Gate (Spellsinger, Book Two)",Alan Dean Foster,1984.0,Warner Boks,2,2,35.24261479964902,33.988008189529104,30.70503071073413,143.5934867049438,145.0153777279108,140.66660532503334,151.80950653120465,151.54027576197387,138.850145137881,223.0,220.0,213.0,1980.0
1555471234,The Heroin Connection (Critic's Choice Paperback),Joseph R. Rosenberger,1986.0,Critics Choice Paperbacks/Lorevan Publishing,1,1,144.8624308608708,74.74046234576656,67.11686285633243,127.52846424599764,89.26434158014511,79.31918188931843,143.21374527112232,74.74046234576656,67.11686285633243,126.0,79.0,70.0,1985.0
1558171924,"Doctor Who and the Revenge of the Cyberman (Doctor Who, No 5)",Terrance Dicks,1989.0,Pinnacle Books (Mm),2,2,,,,,,,,,,,,,1985.0
1890694320,Menopause Naturally,Kathleen Fry,2000.0,Impakt Communications,2,2,,,,,,,,,,,,,2000.0
1550500376,The Potter,Jacolyn Caton,1992.0,Coteau Books,2,3,,,,,,,,,,,,,1990.0
1558506535,Knock `Em Dead 1997: The Ultimate Job Seekers Handbook (10th ed),Martin John Yate,1996.0,Adams Media Corp,1,1,,,,,,,,,,,,,1995.0
1887424547,"Spectrum 7: The Best in Contemporary Fantastic Art (Spectrum, No 7 (Cloth))",Arnie Fenner,2000.0,Underwood Books,2,2,241.47501393275127,238.8591863273268,198.6416496377485,138.8706797130832,134.76124813529125,107.85854871374512,142.6014225500527,143.0951001053741,115.75922023182297,211.0,208.0,167.0,2000.0
814907180,Marriages and Infidelities,Joyce Carol Oates,1972.0,Random House Inc,1,2,,,,,,,,,,,,,1970.0
1555218059,Ghosts for Christmas,Richard Balby,1992.0,Book Sales,1,1,83.56552482715273,121.49685732243871,53.56238214959145,176.59956333767042,174.1022927676591,128.235660161174,176.72580133291018,172.7982090795502,130.88379841732612,181.0,183.0,138.0,1990.0
1572971800,Sanctuary (X-Men: Mutant Empire),Christopher Golden,1996.0,Berkley Publishing Group,1,2,98.65719078308466,98.29584179394368,102.18998852299816,154.93220475464383,128.73561826085242,122.72264958786404,145.83156079333142,115.52055188272492,111.38056912906008,105.0,98.0,99.0,1995.0
1572972475,"Salvation (X-Men Mutant Empire , No 3)",Christopher Golden,1997.0,Berkley Publishing Group,1,2,,,,,,,,,,,,,1995.0
074341926X,A Hard Rain (Star Trek The Next Generation),Dean Wesley Smith,2002.0,Star Trek,2,2,,,,,,,,,,,,,2000.0
055329671X,Mutant Legacy (Mutant Season Series),Karen Haber,1993.0,Spectra Books,2,2,,,,,,,,,,,,,1990.0
1572970103,Daredevil: Predator's Smile,Christopher Golden,1996.0,Berkley Publishing Group,1,2,46.39159826170932,25.936166103331725,23.096668276195075,138.07647096090602,80.29992240643541,64.68588122959952,139.9389732844421,45.9897812836142,45.64289044289044,57.0,30.0,26.0,1995.0
1572971509,Quantum Leap: Independence : A Novel (Quantum Leap),John Peel,1996.0,Berkley Publishing Group,2,3,,,,,,,,,,,,,1995.0
1740590287,Lonely Planet Mexico (Lonely Planet Mexico),John Noble,2002.0,Lonely Planet Publications,2,2,72.72227118217299,100.24600276973436,152.41974065214654,132.1986444335807,87.3526034903027,106.27801067235028,125.2672268907563,64.44407096171803,95.39981325863678,73.0,69.0,108.0,2000.0
1881548570,I Hate Michigan State: 303 Reasons Why You Should Too (I Hate...),Paul Finebaum,1995.0,Council Oak Distribution,1,1,,,,,,,,,,,,,1995.0
013947482X,Webster's New World Encyclopedia,Prentice-Hall,1992.0,Prentice Hall,1,1,,,,,,,,,,,,,1990.0
037318509X,Wedding Of The Year  (By Request 3's),Sandra Marton,2002.0,Harlequin,2,3,200.66844779257184,111.94472669936933,137.28687806587246,201.23977902842543,146.96429435167897,168.19473259740198,200.66844779257184,153.28693790149893,181.6687898089172,192.0,110.0,135.0,2000.0
084237289X,The Total Man,Dan Benson,1980.0,Tyndale House Pub,2,2,,,,,,,,,,,,,1980.0
1565075684,The Homeschool Journey,Susan Card,1997.0,Harvest House Publishers,2,2,67.9527152591369,85.13751806731365,73.7816091954023,117.55635036249346,117.78200184991776,109.98956029264508,108.35893316195371,100.62017994858611,89.35250642673522,72.0,81.0,71.0,1995.0
1572930233,Prayer Power Unlimited: Achieving Intimacy With God Through Prayer,J. Oswald Sanders,1997.0,Discovery House Publishers,2,2,,,,,,,,,,,,,1995.0
080696345X,Illustrated Tarot Spreads: 78 New Layouts For Personal Discovery,Heidemarie Pielmeier,1999.0,Sterling Publishing,1,1,145.97217514124293,34.47542372881356,34.65324858757062,197.91988124219623,128.1392301321806,90.6044470747347,199.86583236321303,134.94917293233084,79.6079484425349,169.0,47.0,45.0,1995.0
1876327219,I Still Hate Cats,Skip Morrow,2000.0,Ink Group,2,3,,,,,,,,,,,,,2000.0
042509507X,Prizzi's Honor,Richard Condon,1986.0,Berkley Pub Group,2,2,42.61068599812055,30.12283527990334,30.484494563028598,166.37478355360906,123.95412879365284,122.4006391893699,207.00685119210743,98.54881190953336,82.39192671056398,222.0,218.0,214.0,1985.0
1551664615,Woman'S Heart,Alex Ross,1998.0,Mira,1,1,128.6317246151185,127.9015741221242,109.8778758000346,145.34074989999596,144.03953452831968,119.70724011702865,128.6317246151185,127.9015741221242,109.8778758000346,183.0,182.0,171.0,1995.0
1569120862,40-30-30 Fat Burning Nutrition: The Dietary Hormonal Connection to Permanent Weight Loss and Better Health,Joyce Daoust,1997.0,Wharton Publishing,1,1,,,,,,,,,,,,,1995.0
031220521X,Cuba,Stephen Coonts,1999.0,St Martins Pr,2,2,39.0918271928184,37.61847765101926,31.43538432766037,71.05594645836314,78.51596701507671,57.80854034080626,70.97838171710933,65.54601605929587,44.41960057648755,41.0,40.0,29.0,1995.0
093487834X,He Hit Me First: When Brothers and Sisters Fight,Louise Bates Ames,1983.0,"Barricade Books, Inc.",1,1,242.52467676908103,209.42145141109413,167.4197831224802,143.23928695170167,121.89937607939493,97.11757569356752,155.22720588235293,135.4294117647059,111.01911764705882,237.0,203.0,162.0,1980.0
076530080X,The Secret of Life,Paul J. McAuley,2001.0,Tor Books,1,1,,,,,,,,,,,,,2000.0
1580083447,Classic Sourdoughs: A Home Baker's Handbook,Ed Wood,2001.0,Ten Speed Press,1,1,238.84703464474455,235.62566059894303,225.24544920728127,158.09098645770888,135.5920326789194,122.13397793270217,186.46127132719312,116.22391665408423,131.00302571860817,231.0,215.0,196.0,2000.0
1556224613,Deep Magic: Advanced Strategies for Experienced Players of Magic : The Gathering,Charles Wolfe,1995.0,Natl Book Network,1,1,,,,,,,,,,,,,1995.0
067101921X," Q-Zone (Star Trek The Next Generation, Book 48)",Greg Cox,1998.0,Star Trek,1,1,,,,,,,,,,,,,1995.0
1568842228,The Internet for Dummies,John R. Levine,1994.0,International Thomson Publishing,1,1,225.74848101265823,216.40835443037972,35.11822784810126,160.29174014696315,119.27847502711212,71.94089804182114,203.03467879476972,115.09196563921172,35.11822784810126,210.0,201.0,37.0,1990.0
1884822630,"The Friars Club Encyclopaedia of Jokes: 2,000 One-Liners, Straight Lines, Stories, Gags, Roasts, Ribs and Put-Downs",H. Aaron Cohl,1997.0,Black Dog &amp Leventhal Publishers,1,1,46.90986368509726,57.26167866442028,79.39087149640068,156.6800653176419,149.31873260297033,137.4252106348482,157.79060052219322,153.43655352480417,103.4960019990005,55.0,61.0,81.0,1995.0
1568651201,Star Wars: Jedi Academy Trilogy,Kevin J. Anderson,1994.0,Doubleday Books,1,1,24.624717066545948,16.84210049796288,17.74594839293798,134.68543059421555,110.3627728324586,105.04678145291598,138.98941618299762,90.5117787640833,84.85216797541823,217.0,185.0,172.0,1990.0
1568843828,College Planning for Dummies,Pat Ordovensky,1995.0,John Wiley &amp Sons,1,1,9.842931222707424,9.223799126637555,3.7300764192139737,153.76865278183317,155.06408240612174,77.13039227124702,188.05518636232304,192.54724068188384,62.24437148217636,13.0,13.0,6.0,1995.0
037324472X,"But Not For Me (Silhouette Special Edition, No. 1472)",Annette Broadrick,2002.0,Silhouette,1,1,242.86871649640943,234.62475978557703,229.27581672903813,173.3810601608342,152.25706097668896,159.9170875192239,184.0523737754333,143.939713639789,170.40929041697146,235.0,224.0,215.0,2000.0
1551664380,Real Thing,Barbara Delinsky,1998.0,Mira,1,1,,,,,,,,,,,,,1995.0
037329056X,"Tender Stranger (Harlequin Historical, No. 456)",Carolyn Davidson,1999.0,Harlequin,1,1,243.54111295681065,240.1970514950166,238.06322674418604,189.63090402899232,136.52748922364276,123.22255952915944,216.8056160208968,145.1747167561121,115.13565891472868,235.0,226.0,223.0,1995.0
037329090X,"Heart And Home (Harlequin Historical, No. 490)",James E. Austin,1999.0,Harlequin,1,1,202.9205832389581,95.45285956964892,10.417751981879954,164.06794476155704,108.36904116134797,34.77059430719224,202.9205832389581,95.45285956964892,15.566630552546046,37.0,22.0,7.0,1995.0
067102180X,Simple Gifts : Four Heartwarming Christmas Stories,Judith McNaught,1998.0,Pocket,2,2,215.23835884076848,234.6976012156735,243.8432649516987,150.3325267759081,167.7761923424051,187.95162540280083,174.40033783783784,182.5365990990991,185.8338963963964,224.0,239.0,245.0,1995.0
1551669129,Golden Lasso,Fern Michaels,2002.0,Mira,1,1,,,,,,,,,,,,,2000.0
1563335352,Diesel Fuel: Passionate Poetry,Pat Califia,1997.0,Masquerade Books Inc,2,2,,,,,,,,,,,,,1995.0
1551665921,The Hostage,Susan Wiggs,2000.0,Mira Books,1,1,,,,,,,,,,,,,2000.0
044022697X,Don't Think Twice (Laurel-Leaf Books),Ruth Pennebaker,1998.0,Laurel-Leaf Books,1,1,95.84248841826604,48.28309066843151,25.54847782925215,149.371377141605,86.30704364087677,51.21652091197427,148.4374246443212,81.94839643115505,47.68893175789727,80.0,41.0,21.0,1995.0
044990718X,"Papa, My Father: A Celebration of Dads",Leo Buscaglia,1992.0,Ballantine Books,1,1,,,,,,,,,,,,,1990.0
068814022X,Earthquakes,Seymour Simon,1995.0,HarperTrophy,1,1,145.21465201465202,181.12424908424907,213.0531868131868,90.02896114372507,102.56294962114144,105.2429783226759,90.9903846153846,101.28629807692307,100.16466346153848,121.0,141.0,152.0,1995.0
068950599X,A Tree Place : And Other Poems,Constance Levy,1994.0,Margaret K. McElderry,1,1,187.62035048049745,202.5267382702092,155.85268513284342,160.1661672933218,155.8320137207952,117.95883765692788,164.80982567353408,158.76545166402536,127.76980982567352,186.0,195.0,151.0,1990.0
1551664496,That Summer Place,Jill Barnett,1998.0,Mira,2,2,,,,,,,,,,,,,1995.0
1551668963,Used - To - Be Lovers,Linda Lael Miller,2002.0,Mira,1,1,,,,,,,,,,,,,2000.0
1556590555,Rivers of Salt,Shirley Kaufman,1993.0,Copper Canyon Press,1,1,,,,,,,,,,,,,1990.0
1556590741,My Town,David Lee,1995.0,Copper Canyon Press,1,1,218.2208388734437,172.61271606430557,149.47310528224344,125.25807398355376,85.62642786439318,60.59367860691591,127.881006006006,87.4177927927928,48.73498759305211,192.0,127.0,86.0,1995.0
1566890667,Panoramas,Victor Hernandez Cruz,1997.0,Coffee House Press,1,1,18.745464009518145,22.542831647828677,23.89411064842356,107.1069950228818,119.43623479947314,130.71268778840957,82.1989901989902,93.1900801900802,128.12461419753086,223.0,222.0,146.0,1995.0
1578561132,Midnight Sun (Northern Lights Series),LISA TAWN BERGREN,2000.0,WaterBrook Press,1,1,,,,,,,,,,,,,2000.0
1580627528,Shadow Cats: Tales from New York City's Animal Underground,Janet Jensen,2002.0,Adams Media Corporation,2,3,,,,,,,,,,,,,2000.0
081616228X,Great Train Robbery,Michael Crichton,1975.0,Thorndike Pr,2,2,,,,,,,,,,,,,1975.0
1585673692,True Grit,Charles Portis,2003.0,Overlook Press,2,3,252.21082352941173,252.136,250.12329411764705,118.89479162757507,122.98279359042532,120.006648287067,96.55101092261214,124.268417383221,130.61282825935393,220.0,209.0,198.0,2000.0
1579540252,"Extraordinary Togetherness: A Woman's Guide Love, Sex, and Intimacy",Sari Harrar,1999.0,St. Martin's Press,2,2,186.5438000814885,180.08909411924486,193.3404862148581,165.75521105742047,159.75934095407746,167.78612247454222,186.5438000814885,180.08909411924486,193.3404862148581,205.0,200.0,210.0,1995.0
1880283174,Parenting Your 1-to-4-Year Old,Michael H. Popkin,1996.0,Active Parenting Publishers,2,2,,,,,,,,,,,,,1995.0
1557736626,Dead Man's Path,John Buxton Hilton,1992.0,Diamond/Charter,2,3,70.34986486486487,56.57378378378378,57.75716216216216,121.6767580753871,105.46167261385494,81.01067401047996,116.58966827919834,95.61489288182446,57.75716216216216,58.0,47.0,50.0,1990.0
1557735093,Cradle of Crime,John Buxton Hilton,1991.0,Diamond/Charter,2,3,,,,,,,,,,,,,1990.0
038079828X,Petals on the River (Avon Historical Romance),Kathleen E. Woodiwiss,1998.0,Avon,1,1,,,,,,,,,,,,,1995.0
082177431X,Shades of Midnight (Zebra Historical Romance),Linda Fallon,2003.0,Zebra Books (Mass Market),1,1,31.9034862855678,26.606254806459884,35.46116380415278,91.68867992449212,80.7444645480576,104.64793150846342,72.61859080383725,56.06715183592458,101.2983790936156,40.0,32.0,51.0,2000.0
1567996329,Simple  Country Pleasures: Simple Country Pleasures,Jo Ann Martin,1998.0,Friedman/Fairfax Publishing,2,3,,,,,,,,,,,,,1995.0
078688360X,"Don't Worry, Make Money: Spiritual and Practical Ways to Create Abundance and More Fun in Your Life",Richard Carlson,1998.0,Hyperion Books,1,2,,,,,,,,,,,,,1995.0
087477795X,"Finding Your Perfect Work: The New Career Guide to Making a Living, Creating a Life (Working from Home)",Paul Edwards,1995.0,Putnam Publishing Group,2,2,243.03964989982077,244.40377517663185,232.72508699778552,167.4520528374565,152.27621189546227,159.0940784111015,196.31268292682927,153.98828797795383,153.15673441267654,51.0,106.0,145.0,1995.0
068808799X,Into the Deep,Ken Grimwood,1995.0,Harpercollins,2,3,79.2506347479144,125.4013420384476,148.75335509611898,104.9302922912594,125.24591845870476,133.79367124155772,79.2506347479144,125.4013420384476,148.75335509611898,71.0,103.0,125.0,1995.0
071539150X,Going the distance: A manual of long distance riding,Sue Parslow,1989.0,David &amp Charles,1,1,,,,,,,,,,,,,1985.0
089283935X,"Good Women Get Angry: A Woman's Guide to Handling Her Anger, Depression, Anxiety, and Stress",Gary J. Oliver,1995.0,Vine Books,1,1,,,,,,,,,,,,,1995.0
039914207X,Chromosome 6,Robin Cook,1997.0,Putnam Publishing Group,1,2,,,,,,,,,,,,,1995.0
1551665212,Wanting You,Nan Ryan,1999.0,Mira,1,1,,,,,,,,,,,,,1995.0
1551666766,Naughty Marietta,Nan Ryan,2003.0,Mira Books,1,1,175.88482808367397,160.67492185621543,186.32315460447225,163.95249212046613,130.2668461602938,153.6867121589487,164.00698846091336,137.6218104989436,160.76531773118805,166.0,144.0,169.0,2000.0
050552483X,Those Baby Blues,Sheridon Smythe,2002.0,Love Spell,1,1,,,,,,,,,,,,,2000.0
051512480X,Courting Sarah (Friends Romance Series),Deborah Lawrence,1999.0,Jove Books,2,3,,,,,,,,,,,,,1995.0
1563522799,Southern by the Grace of God,Lewis Grizzard,1996.0,Longstreet Press,2,3,,,,,,,,,,,,,1995.0
037370755X,"Motive For Marriage  (Marriage Of Inconvenience) (Harlequin Superromance, No 755)",Linda Markowiak,1997.0,Harlequin,1,1,110.4129620582967,119.37485751506269,150.03501058459534,142.10725946435096,135.089115469821,129.1572323929865,144.46340074052975,119.37485751506269,150.03501058459534,185.0,179.0,180.0,1995.0
038541546X,Encyclopedia of Southern Culture: Ethnic Life-Law,Charles Reagan Wilson,1991.0,Random House Inc,2,3,199.74580443052136,213.79145222644888,198.6734168717834,137.12416456552333,143.83766421949963,136.04473050774214,150.92337831954725,154.24292555507182,144.6412712233348,207.0,218.0,205.0,1990.0
1558176454,Lilac Seduction/Magnolia Road,Leigh Fletcher,1992.0,Pinnacle Books (Mm),2,3,,,,,,,,,,,,,1990.0
1572972467,Selena: Como LA Flor,Joe Nick Patoski,1997.0,Berkley Publishing Group,2,3,,,,,,,,,,,,,1995.0
3404148932,Das Jesus Video. Filmbuch.,Andreas Eschbach,2002.0,L?¼bbe,2,2,243.79223659889092,201.09038817005543,143.62846580406654,185.83102130636436,146.36721212854962,110.600955166397,225.88710922423772,165.02084137398688,104.47935160169818,52.0,34.0,28.0,2000.0
3453187105,Nibelungengold.,Kai Meyer,2001.0,Heyne,1,1,,,,,,,,,,,,,2000.0
3453063546,Scarlett. Roman.,Alexandra Ripley,1993.0,Heyne,1,2,238.8256238587949,13.930513288699531,7.890038547372693,166.19998210063892,72.63178148960695,28.735620316991024,213.347704171048,20.53304508956146,13.142680667078444,223.0,22.0,16.0,1990.0
3453195728,Madchen In Hyazinthblau / Girl in Hyacinth Blue,Susan Vreeland,2002.0,Distribooks,2,2,,,,,,,,,,,,,2000.0
3789141194,Ferien auf Saltkrokan. ( Ab 10 J.).,Astrid Lindgren,1992.0,Oetinger Verlag,2,3,,,,,,,,,,,,,1990.0
3499233126,Wut.,Salman Rushdie,2003.0,Rowohlt Tb.,1,1,,,,,,,,,,,,,2000.0
3499136988,Profane Freundschaft.,Harold Brodkey,1995.0,Rowohlt Tb.,1,1,99.9212476837554,135.56037677578752,121.95074119827052,85.57594462109931,113.18866091080602,104.30001188263508,64.02325951887845,102.32690775848336,90.137645371993,67.0,104.0,92.0,1995.0
3442727502,Blitzeis.,Peter Stamm,2001.0,btb,2,2,27.363581513213468,21.65343308796911,22.97671051043804,99.55903136035172,99.7774317723023,96.27956319359836,74.30602171767029,87.49629812438302,96.95705824284305,38.0,39.0,44.0,2000.0
3499102617,Rheinsberg. Ein Bilderbuch f?¼r Verliebte und anderes.,Kurt Tucholsky,1999.0,Rowohlt Tb.,1,2,140.99046514624405,186.96688571060432,191.48872567968044,156.20831554599357,175.77600784679876,180.7374002090541,140.99046514624405,186.96688571060432,191.48872567968044,134.0,180.0,186.0,1995.0
3596223946,"Sommerhaus, später: Erzählungen (Collection S. Fischer)",Judith Hermann,1998.0,S. Fischer,1,1,,,,,,,,,,,,,1995.0
3453160436,"Diana-Taschenb?¼cher, Nr.84, Lug und Trug",Robert Gernhardt,2000.0,Heyne,1,1,,,,,,,,,,,,,2000.0
3462032496,Rette mich ein bisschen. Ein Sanit?¤ter Roman.,J?¶rg Thadeusz,2003.0,Kiepenheuer &amp Witsch,1,1,200.18516986706052,35.92041358936485,49.44135893648449,171.1717962816887,111.08071124801056,108.31108612057736,197.2781641168289,95.01403743315508,96.62299465240642,201.0,37.0,51.0,2000.0
3498029428,Die Verzauberung der Lily Dahl.,Siri Hustvedt,1997.0,"Rowohlt, Reinbek",2,2,212.09834447977195,209.7411468040785,197.8468369696305,183.8715069258772,170.46235951427266,156.66798944386116,199.9263873159683,187.3035107587769,167.60362400906,214.0,208.0,196.0,1995.0
3803131405,Ausweitung der Kampfzone.,Michel Houellebecq,1999.0,Wagenbach,1,1,,,,,,,,,,,,,1995.0
3518388762,Besessen,A. S. Byatt,1994.0,Intl Book Import Service,2,2,,,,,,,,,,,,,1990.0
3518378740,Brandung. Roman.,Martin Walser,1987.0,Suhrkamp,1,1,,,,,,,,,,,,,1985.0
1576737721,It's My Life (Diary Series #2),Melody Carlson,2000.0,Multnomah,1,1,,,,,,,,,,,,,2000.0
1576738906,Who I Am: Diary of a Teenage Girl (Book 3),Melody Carlson,2002.0,Multnomah,1,1,,,,,,,,,,,,,2000.0
1590520173,On My Own: Diary of a Teenage Girl (Book 4),Melody Carlson,2002.0,Multnomah,1,1,,,,,,,,,,,,,2000.0
067165764X,TEXASVILLE,Larry McMurtry,1988.0,Pocket,2,2,,,,,,,,,,,,,1985.0
034531607X,Oral History,Lee Smith,1992.0,Ballantine Books,1,2,,,,,,,,,,,,,1990.0
1565541499,The Southerner's Book of Lists,Jim Erskine,1996.0,Pelican Publishing Company,1,1,,,,,,,,,,,,,1995.0
044685641X,Scruples,Judith Krantz,1979.0,Warner Communications Company,1,1,,,,,,,,,,,,,1975.0
081420452X,A Craving for Swan (A Sandstone Book),Andrei Codrescu,1987.0,Ohio State Univ Pr,2,2,,,,,,,,,,,,,1985.0
9501500713,Elizabeth Taylor,Kitty Kelley,1982.0,Lectorum Pubns (Adult),1,1,,,,,,,,,,,,,1980.0
067972463X,The Autobiography of Alice B. Toklas,Gertrude Stein,1990.0,Vintage Books USA,1,1,,,,,,,,,,,,,1990.0
1892588102,Speak Texan in 30 Minutes or Less,Lou Hudson,2003.0,Great Texas Line,2,3,246.9766778694368,247.49984723495265,247.8419390976678,141.473341598055,107.18341209227567,123.30967645660787,182.66829466829464,55.45456898783329,118.87781516955734,42.0,42.0,93.0,2000.0
013356360X,Gigolos: The world's best kept men,Lynn Ramsey,1978.0,Prentice-Hall,1,1,,,,,,,,,,,,,1975.0
044809536X,"The Secret of the Golden Pavilion (Nancy Drew Mystery Stories, No 36)",Carolyn Keene,1959.0,Grosset &amp Dunlap,2,2,,,,,,,,,,,,,1955.0
1843097125,"Papercrafts and Origami (A Truly Comprehensive Collection of Papercrafts Ideas, Designs and Techniques With over 300 Projects.)",Lucy Painter,2002.0,Hermes House,2,3,197.21235460547,185.43335429110343,175.36765168186105,118.073454603031,100.27813487944763,96.17327105133695,117.2183937167469,96.97694451482138,90.4765644793514,176.0,162.0,151.0,2000.0
1562470043,"Meet Felicity: An American Girl : 1774 (The American Girls Collection, Book 1)",Valerie Tripp,1991.0,Pleasant Company Publications,2,2,,,,,,,,,,,,,1990.0
