User-ID,Location,Age,Country,Age-Group
141450,"omaha, nebraska, usa",32.0,usa,3
141491,"westminster, maryland, usa",47.0,usa,4
141493,"dove canyon, california, usa",44.0,usa,4
141511,"framingham, massachusetts, usa",30.0,usa,3
141600,"dallas, texas, usa",35.0,usa,3
141651,"bad marienberg, rheinland-pfalz, germany",32.0,germany,3
141794,"milano, lombardia, italy",30.0,italy,3
141819,"perth, western australia, australia",34.0,australia,3
141901,"christchurch, canterbury, new zealand",43.0,new zealand,4
141902,"newport news, virginia, usa",51.0,usa,5
141958,"oslo, oslo, norway",41.0,norway,4
141994,"lawrenceville, georgia, usa",30.0,usa,3
142005,"athens, alabama, usa",46.0,usa,4
142024,"st albert, alberta, canada",61.0,canada,6
142039,"saint louis, missouri, usa",50.0,usa,5
142083,"columbus, ohio, usa",57.0,usa,5
142121,"waipahu, hawaii, usa",33.0,usa,3
142143,"melbourne, victoria, australia",32.0,australia,3
142256,"winfield, alberta, canada",52.0,canada,5
142454,"wien, wien, austria",33.0,austria,3
142523,"maple ridge, british columbia, canada",43.0,canada,4
142524,"detroit, michigan, usa",36.0,usa,3
142555,"belfast, northern ireland, united kingdom",32.0,united kingdom,3
142600,"waipah, hawaii, usa",59.0,usa,5
142649,"paris, ile de france, france",27.0,france,2
142710,"madrid, madrid, spain",29.0,spain,2
142715,"wasilla, alaska, usa",35.0,usa,3
142735,"keyser, west virginia, usa",18.0,usa,1
142745,"kyoto, kyoto, japan",38.0,japan,3
142772,"new westminster, british columbia, canada",33.0,canada,3
142801,"manhattan, kansas, usa",17.0,usa,1
142823,"san diego, california, australia",29.0,australia,2
142914,"frankfurt, hessen, germany",30.0,germany,3
142973,"toronto, ontario, canada",8.0,canada,0
143011,"calgary, alberta, canada",32.0,canada,3
143103,"bremerhaven, bremen, germany",34.0,germany,3
143134,"marion, arkansas, usa",27.0,usa,2
143163,"weaverville, california, usa",26.0,usa,2
143175,"blythewood, south carolina, usa",28.0,usa,2
143253,"dyersburg, tennessee, usa",27.0,usa,2
143294,"st. louis, missouri, usa",42.0,usa,4
143415,"bellingham, washington, usa",50.0,usa,5
143427,"savannah, georgia, usa",24.0,usa,2
143497,"oakland, california, usa",36.0,usa,3
143715,"chicago, illinois, usa",32.0,usa,3
143792,"nottingham, england, united kingdom",25.0,united kingdom,2
143809,"evanston, illinois, usa",21.0,usa,2
143837,"san antonio, texas, usa",28.0,usa,2
143909,"wuppertal, nordrhein-westfalen, germany",26.0,germany,2
143964,"chardon, ohio, usa",26.0,usa,2
143968,"wesley chapel, florida, usa",39.0,usa,3
143976,"grand blanc, michigan, usa",42.0,usa,4
144038,"columbia, missouri, usa",49.0,usa,4
144120,"toronto, ontario, canada",29.0,canada,2
144131,"croydon, victoria, australia",39.0,australia,3
144158,"leverkusen, nordrhein-westfalen, germany",54.0,germany,5
144194,"magnolia, new jersey, usa",21.0,usa,2
144241,"vancouver, washington, usa",33.0,usa,3
144455,"summerville, south carolina, usa",40.0,usa,4
144478,"galveston, texas, usa",39.0,usa,3
144531,"pleasanton, california, usa",37.0,usa,3
144555,"northbrook, illinois, usa",37.0,usa,3
144585,"ourense, ourense, spain",28.0,spain,2
144602,"montlu�on, auvergne, france",38.0,france,3
144705,"hannover, niedersachsen, germany",38.0,germany,3
144718,"ollon, vaud, switzerland",26.0,switzerland,2
145000,"neustrelitz, mecklenburg-vorpommern, germany",14.0,germany,1
145003,"new york, new york, usa",34.0,usa,3
145109,"barcelona, barcelona, spain",45.0,spain,4
145145,"barcelona, barcelona, spain",25.0,spain,2
145161,"leicester, england, united kingdom",38.0,united kingdom,3
145165,"sydney, new south wales, australia",38.0,australia,3
145198,"houston, texas, usa",28.0,usa,2
145370,"m�nchen, bayern, germany",24.0,germany,2
145431,"lake forest, florida, usa",33.0,usa,3
145451,"winter haven, florida, usa",63.0,usa,6
145516,"s�o paulo, s�o paulo, brazil",0.0,brazil,0
145527,"aylmer, quebec, canada",52.0,canada,5
145543,"aston, pennsylvania, usa",28.0,usa,2
145619,"middletown, connecticut, usa",36.0,usa,3
145737,"elmhurst, illinois, usa",40.0,usa,4
145861,"rochester, new york, usa",39.0,usa,3
145883,"oklahoma city, oklahoma, usa",24.0,usa,2
145947,"san antonio, texas, usa",41.0,usa,4
146081,"covington, louisiana, usa",40.0,usa,4
146175,"orlando, florida, usa",27.0,usa,2
146261,"lloret de mar, girona, spain",37.0,spain,3
146279,"camdenton, missouri, usa",42.0,usa,4
146281,"fremont, california, usa",28.0,usa,2
146298,"strasbourg, alsace, france",25.0,france,2
146386,"palmdale, california, usa",14.0,usa,1
146517,"istanbul, istanbul, turkey",22.0,turkey,2
146564,"bardstown, kentucky, usa",43.0,usa,4
146569,"tr�bnitz, thueringen, germany",44.0,germany,4
146608,"madrid, madrid, spain",40.0,spain,4
146649,"madrid, madrid, spain",26.0,spain,2
146722,"sindelfingen, baden-wuerttemberg, germany",28.0,germany,2
146932,"miami, florida, usa",30.0,usa,3
147058,"fairbury, nebraska, usa",62.0,usa,6
147141,"portland, oregon, usa",21.0,usa,2
147156,"redhill, surrey, united kingdom",42.0,united kingdom,4
147166,"london, england, united kingdom",38.0,united kingdom,3
147224,"mechanicsburg, pennsylvania, usa",41.0,usa,4
147420,"cassadaga, new york, usa",53.0,usa,5
147451,"herne bay, england, united kingdom",37.0,united kingdom,3
147472,"milano, lombardia, italy",38.0,italy,3
147678,"austin, texas, usa",36.0,usa,3
147686,"farmingdale, new york, usa",34.0,usa,3
147687,"cary, north carolina, usa",17.0,usa,1
147752,"downers grove, illinois, usa",27.0,usa,2
147803,"birmingham, england, united kingdom",64.0,united kingdom,6
147851,"buffalo, texas, usa",22.0,usa,2
147900,"pocomoke city, maryland, usa",32.0,usa,3
148154,"madrid, madrid, spain",23.0,spain,2
148199,"toronto, ontario, canada",50.0,canada,5
148220,"braunschweig, niedersachsen, germany",24.0,germany,2
148240,"lisboa, lisboa, portugal",23.0,portugal,2
148263,"washington, illinois, usa",34.0,usa,3
148314,"calgary, alberta, canada",29.0,canada,2
148513,"rennes, bretagne, france",28.0,france,2
148575,"vigo, pontevedra, spain",31.0,spain,3
148744,"campbellsport, wisconsin, usa",67.0,usa,6
148798,"webster, florida, usa",54.0,usa,5
148847,"webster, new york, usa",34.0,usa,3
148898,"holiday, florida, usa",24.0,usa,2
148934,"brooklyn, new york, usa",31.0,usa,3
148966,"barstow, california, usa",35.0,usa,3
148989,"dresden, sachsen, germany",23.0,germany,2
149043,"sonoma, california, usa",55.0,usa,5
149069,"struthers, ohio, usa",30.0,usa,3
149071,"nekoosa, wisconsin, usa",49.0,usa,4
149084,"germantown, maryland, usa",32.0,usa,3
149510,"berlin, berlin, germany",41.0,germany,4
149538,"hamburg, hamburg, germany",40.0,germany,4
149598,"newnan, georgia, usa",41.0,usa,4
149647,"madrid, madrid, spain",27.0,spain,2
149690,"logan city, queensland, australia",35.0,australia,3
149802,"bethlehem, connecticut, usa",33.0,usa,3
149907,"hendersonville, north carolina, usa",42.0,usa,4
149908,"hull, england, united kingdom",29.0,united kingdom,2
149934,"chicago, illinois, usa",44.0,usa,4
150043,"milwaukee, wisconsin, usa",51.0,usa,5
150067,"akron, ohio, usa",29.0,usa,2
150124,"york, nebraska, usa",30.0,usa,3
150297,"tampere, pirkanmaa, finland",24.0,finland,2
150482,"katsuyama, fukui, japan",24.0,japan,2
150498,"cumberland, maryland, usa",38.0,usa,3
150554,"roanoke, virginia, usa",15.0,usa,1
150561,"bodegraven, zuid-holland, netherlands",33.0,netherlands,3
150661,"scottsdale, arizona, usa",36.0,usa,3
150663,"nightsky, oregon, usa",24.0,usa,2
150762,"barcelona, barcelona, spain",29.0,spain,2
150896,"vancouver, washington, usa",30.0,usa,3
150968,"manchester, new hampshire, usa",47.0,usa,4
150973,"danville, pennsylvania, usa",38.0,usa,3
150979,"greencastle, pennsylvania, usa",34.0,usa,3
151098,"appalachia, virginia, usa",38.0,usa,3
151107,"minneapolis, minnesota, usa",39.0,usa,3
151420,"zaragoza, arag�n, spain",22.0,spain,2
151503,"fairbanks, alaska, usa",33.0,usa,3
151537,"dalton, georgia, usa",33.0,usa,3
151589,"portland, oregon, usa",56.0,usa,5
151702,"warner robins, georgia, usa",18.0,usa,1
151790,"austin, texas, usa",26.0,usa,2
151806,"christchurch, canterbury, new zealand",50.0,new zealand,5
151861,"sydney, new south wales, australia",40.0,australia,4
151917,"woodinville, washington, usa",45.0,usa,4
151991,"zeist, utrecht, netherlands",39.0,netherlands,3
152036,"yankton, south dakota, usa",47.0,usa,4
152099,"wickenburg, arizona, usa",14.0,usa,1
152107,"zaragoza, zaragoza, spain",42.0,spain,4
152186,"windsor, ontario, canada",33.0,canada,3
152309,"chicago, illinois, usa",71.0,usa,7
152401,"frankfurt/main, hessen, germany",29.0,germany,2
152409,"phoenixville, pennsylvania, usa",33.0,usa,3
152435,"indianapolis, indiana, usa",40.0,usa,4
152483,"braga, braga, portugal",18.0,portugal,1
152514,"san diego, california, usa",61.0,usa,6
152579,"kota kinabalu, sabah, malaysia",22.0,malaysia,2
152645,"chicago, illinois, usa",28.0,usa,2
152651,"plattsburgh, new york, usa",24.0,usa,2
152742,"ypsilanti, michigan, usa",38.0,usa,3
152827,"ottawa, ontario, canada",40.0,canada,4
152946,"lisbon, lisbon, portugal",25.0,portugal,2
152973,"m�nchen, bayern, germany",35.0,germany,3
153040,"broad channel, new york, usa",30.0,usa,3
153042,"ann arbor, michigan, usa",35.0,usa,3
153054,"cambridge, massachusetts, usa",20.0,usa,2
153079,"ontinar, zaragoza, spain",26.0,spain,2
153211,"toronto, ontario, canada",28.0,canada,2
153342,"barrie, ontario, canada",43.0,canada,4
153361,"jacksonville, arkansas, usa",44.0,usa,4
153442,"hannover, niedersachsen, germany",32.0,germany,3
153513,"little rock, arkansas, usa",31.0,usa,3
153552,"valencia, valencia, spain",28.0,spain,2
153570,"wien, wien, austria",25.0,austria,2
153621,"zaragoza, arag�n, spain",29.0,spain,2
153653,"rapid city, south dakota, usa",50.0,usa,5
153662,"ft. stewart, georgia, usa",44.0,usa,4
153718,"round lake, illinois, usa",27.0,usa,2
153797,"tulsa, oklahoma, usa",31.0,usa,3
153869,"bonn, nordrhein-westfalen, germany",22.0,germany,2
153957,"kennebunk, maine, usa",38.0,usa,3
154070,"wellman, iowa, usa",38.0,usa,3
154125,"edewecht, niedersachsen, germany",44.0,germany,4
154160,"n vancouver, british columbia, canada",32.0,canada,3
154354,"eatontown, new jersey, usa",31.0,usa,3
154375,"ibiza, baleares, spain",32.0,spain,3
154441,"montreal, quebec, canada",40.0,canada,4
154529,"fishers, indiana, usa",37.0,usa,3
154543,"san francisco, california, usa",29.0,usa,2
154553,"duluth, minnesota, usa",23.0,usa,2
154566,"saint cloud, minnesota, usa",36.0,usa,3
154610,"vancouver, british columbia, canada",68.0,canada,6
154679,"belo horizonte, minas gerais, brazil",16.0,brazil,1
154701,"almeria, andalucia, spain",31.0,spain,3
154730,"encinitas, california, usa",42.0,usa,4
154773,"indianapolis, indiana, usa",30.0,usa,3
154781,"boydton, virginia, usa",62.0,usa,6
154844,"sharon hill, pennsylvania, usa",32.0,usa,3
154944,"colony, kansas, usa",33.0,usa,3
154992,"maryland heights, missouri, usa",40.0,usa,4
155027,"tucson, arizona, usa",39.0,usa,3
155035,"bruck/mur, steiermark, austria",40.0,austria,4
155047,"wilwisheim, alsace, france",41.0,france,4
155141,"knoxville, tennessee, usa",31.0,usa,3
155147,"seattle, washington, usa",60.0,usa,6
155149,"taufkirchen, bayern, germany",42.0,germany,4
155219,"stamford, connecticut, usa",29.0,usa,2
155355,"paris, ile de france, france",22.0,france,2
155356,"lausanne, vaud, switzerland",58.0,switzerland,5
155376,"naperville, illinois, usa",20.0,usa,2
155454,"cavriglia, toscana, italy",33.0,italy,3
155457,"sevilla, andalucia, spain",30.0,spain,3
155463,"st. albans, west virginia, usa",38.0,usa,3
155495,"hood river, oregon, usa",26.0,usa,2
155511,"karlsruhe, baden-wuerttemberg, germany",25.0,germany,2
155580,"fairport, new york, usa",61.0,usa,6
155585,"malakoff, ile de france, france",51.0,france,5
155769,"elche, alicante, spain",24.0,spain,2
155807,"santa barbara, california, usa",54.0,usa,5
155916,"perth, western australia, australia",27.0,australia,2
156033,"blonay, vaud, switzerland",19.0,switzerland,1
156111,"wakefield, massachusetts, usa",15.0,usa,1
156132,"vigo, pontevedra, spain",64.0,spain,6
156150,"howell, new jersey, usa",36.0,usa,3
156214,"new bern, north carolina, usa",59.0,usa,5
156243,"livorno, toscana, italy",40.0,italy,4
156269,"chicago, illinois, usa",53.0,usa,5
156300,"pinon hills, california, usa",49.0,usa,4
156391,"a coru�a, a coru�a, spain",38.0,spain,3
156424,"bayreuth, bayern, germany",22.0,germany,2
156462,"columbia, pennsylvania, usa",65.0,usa,6
156467,"waltham, massachusetts, usa",38.0,usa,3
156483,"charleston, west virginia, usa",57.0,usa,5
156502,"zaragoza, arag�n, spain",33.0,spain,3
156510,"surrey, british columbia, canada",50.0,canada,5
156534,"whitehaven, england, united kingdom",26.0,united kingdom,2
156584,"hobart, tasmania, australia",55.0,australia,5
156609,"salzburg, salzburg, austria",51.0,austria,5
156670,"lisboa, lisboa, portugal",39.0,portugal,3
156706,"bellevue, nebraska, usa",19.0,usa,1
156765,"palma del r�o, c�rdoba, spain",24.0,spain,2
156876,"c�rdoba, c�rdoba, argentina",37.0,argentina,3
156972,"lyon, rh�ne-alpes, france",26.0,france,2
157065,"bockenheim, rheinland-pfalz, germany",19.0,germany,1
157082,"paris, ile de france, france",25.0,france,2
157127,"vine grove, kentucky, usa",26.0,usa,2
157163,"slatington, pennsylvania, usa",37.0,usa,3
157247,"deventer, overijssel, netherlands",48.0,netherlands,4
157252,"newburgh, new york, usa",43.0,usa,4
157273,"dripping springs, texas, usa",37.0,usa,3
157280,"nantes, pays de la loire, france",25.0,france,2
157380,"longview, texas, usa",34.0,usa,3
157468,"collado villalba, madrid, spain",17.0,spain,1
157655,"sydney, new south wales, australia",45.0,australia,4
157768,"m�nchen, bayern, germany",22.0,germany,2
157799,"heemstede, noord holland, netherlands",42.0,netherlands,4
157811,"kissimmee, florida, usa",34.0,usa,3
157818,"paderborn, nordrhein-westfalen, germany",26.0,germany,2
158033,"riverside, california, usa",24.0,usa,2
158127,"atlanta, georgia, usa",42.0,usa,4
158226,"oslo, oslo, norway",26.0,norway,2
158254,"asheville, north carolina, usa",28.0,usa,2
158318,"berlin, berlin, germany",33.0,germany,3
158339,"dormagen, nordrhein-westfalen, germany",42.0,germany,4
158344,"jena, thueringen, germany",36.0,germany,3
158361,"kansas city, missouri, usa",44.0,usa,4
158454,"valencia, valencia, spain",19.0,spain,1
158506,"woodland hills, california, usa",52.0,usa,5
158606,"dunedin, florida, usa",72.0,usa,7
158627,"valladolid, castilla y le�n, spain",32.0,spain,3
158774,"harrison, new jersey, usa",34.0,usa,3
158846,"sagle, idaho, usa",54.0,usa,5
158864,"pasco, washington, usa",26.0,usa,2
158998,"toulouse, haute-garonne, france",21.0,france,2
159004,"cincinnati, ohio, usa",35.0,usa,3
159033,"taneytown, maryland, usa",46.0,usa,4
159040,"federal way, washington, usa",14.0,usa,1
159137,"waban, massachusetts, usa",42.0,usa,4
159283,"nuneaton, england, united kingdom",66.0,united kingdom,6
159390,"dannenfels, rheinland-pfalz, germany",36.0,germany,3
159394,"lons-le-saunier, franche-comt�, france",21.0,france,2
159396,"lamar, missouri, usa",30.0,usa,3
159428,"orono, minnesota, usa",47.0,usa,4
159429,"pisa, toscana, italy",53.0,italy,5
159440,"lille, nord, france",27.0,france,2
159506,"portland, oregon, usa",28.0,usa,2
159546,"brossard, quebec, canada",13.0,canada,1
159592,"toulouse, haute-garonne, france",33.0,france,3
159720,"winnipeg, manitoba, canada",31.0,canada,3
159732,"watchung, new jersey, usa",47.0,usa,4
159754,"niceville, florida, usa",60.0,usa,6
159834,"las vegas, nevada, usa",19.0,usa,1
159858,"atlantic beach, florida, usa",37.0,usa,3
159860,"wheaton, illinois, usa",43.0,usa,4
159863,"bury st edmunds, suffolk, united kingdom",60.0,united kingdom,6
160196,"rochster, new york, usa",59.0,usa,5
160295,"portland, oregon, usa",38.0,usa,3
160393,"union, missouri, usa",46.0,usa,4
160401,"akron, ohio, usa",30.0,usa,3
160432,"st lambert des bois, yvelines, france",49.0,france,4
160434,"san francisco, california, usa",29.0,usa,2
160507,"`t harde, gelderland, netherlands",36.0,netherlands,3
160558,"hooksett, new hampshire, usa",28.0,usa,2
160681,"niles, michigan, usa",28.0,usa,2
160735,"blaine, minnesota, usa",39.0,usa,3
160819,"miami, florida, usa",43.0,usa,4
160939,"montreal, quebec, canada",25.0,canada,2
160943,"ottawa, ontario, canada",45.0,canada,4
160994,"norwalk, california, usa",65.0,usa,6
161002,"stuttgart, baden-wuerttemberg, germany",33.0,germany,3
161039,"fredericton, new brunswick, canada",30.0,canada,3
161065,"euskirchen, nordrhein-westfalen, germany",18.0,germany,1
161098,"st. andreu de la barca, barcelona, spain",31.0,spain,3
161101,"chanute, kansas, usa",22.0,usa,2
161114,"mississauga, ontario, canada",39.0,canada,3
161200,"catonsville, maryland, usa",43.0,usa,4
161265,"annapolis, maryland, usa",44.0,usa,4
161268,"wilstedt, niedersachsen, germany",30.0,germany,3
161299,"covina, california, usa",41.0,usa,4
161348,"palmdale, california, usa",17.0,usa,1
161361,"sandpoint, idaho, usa",15.0,usa,1
161467,"shelbyville, indiana, usa",41.0,usa,4
161476,"halifax, nova scotia, canada",26.0,canada,2
161480,"chapelle sur erdre, loire atlantique, france",26.0,france,2
161498,"landau, rheinland-pfalz, germany",45.0,germany,4
161652,"hennef, nordrhein-westfalen, germany",40.0,germany,4
161662,"west des moines, iowa, usa",32.0,usa,3
161685,"karlsruhe, baden-wuerttemberg, germany",32.0,germany,3
161752,"mesa, arizona, usa",58.0,usa,5
161843,"freiburg, baden-wuerttemberg, germany",39.0,germany,3
161882,"lasalle, ontario, canada",49.0,canada,4
161903,"clearwater, kansas, usa",43.0,usa,4
161936,"gisborne, victoria, australia",53.0,australia,5
161974,"center rutland, vermont, usa",25.0,usa,2
162052,"danville, virginia, usa",51.0,usa,5
162092,"brisbane, california, usa",26.0,usa,2
162155,"federal way, washington, usa",57.0,usa,5
162194,"vigo, pontevedra, spain",34.0,spain,3
162248,"bad wildungen, hessen, germany",31.0,germany,3
162306,"bochum-wattenscheid, nordrhein-westfalen, germany",16.0,germany,1
162311,"largo, florida, usa",22.0,usa,2
162376,"lynn, massachusetts, usa",23.0,usa,2
162538,"janesville, wisconsin, usa",49.0,usa,4
162564,"marietta, georgia, usa",28.0,usa,2
162625,"monroe, michigan, usa",46.0,usa,4
162671,"yarmouth, nova scotia, canada",19.0,canada,1
162738,"waterford, michigan, usa",35.0,usa,3
162762,"cleveland, ohio, usa",25.0,usa,2
162780,"rock island, tennessee, usa",31.0,usa,3
162886,"lisbon, lisbon, portugal",29.0,portugal,2
162962,"springfield, virginia, usa",25.0,usa,2
163187,"germantown, maryland, usa",35.0,usa,3
163202,"los angeles, california, usa",26.0,usa,2
163288,"baunatal, hessen, germany",22.0,germany,2
163307,"tulsa, oklahoma, usa",24.0,usa,2
163319,"g�nzburg, bayern, germany",34.0,germany,3
163326,"gum spring, virginia, usa",28.0,usa,2
163363,"nantes, loire atlantique, france",22.0,france,2
163419,"t�bingen, baden-w�rttemberg, germany",33.0,germany,3
163467,"meridian, mississippi, usa",28.0,usa,2
163488,"salem, ohio, usa",24.0,usa,2
163529,"rochefort, france, france",33.0,france,3
163570,"lincoln, new brunswick, canada",50.0,canada,5
163600,"burbank, california, usa",17.0,usa,1
163608,"hitchin, hertfordshire, united kingdom",31.0,united kingdom,3
163655,"langenfeld, nrw, germany",199.0,germany,19
163676,"roanoke, virginia, usa",59.0,usa,5
163744,"merville, british columbia, canada",54.0,canada,5
163751,"slough, england, united kingdom",7.0,united kingdom,0
163759,"abertillery, wales, united kingdom",37.0,united kingdom,3
163761,"abertillery, wales, united kingdom",37.0,united kingdom,3
163776,"barboursville,, virginia, usa",29.0,usa,2
163804,"bonaire, georgia, usa",43.0,usa,4
163824,"strasbourg, alsace, france",17.0,france,1
163914,"bonn, nordrhein-westfalen, germany",54.0,germany,5
163973,"s�o paulo, s�o paulo, brazil",46.0,brazil,4
164008,"madrid, madrid, spain",26.0,spain,2
164096,"lisboa, lisboa, portugal",29.0,portugal,2
164323,"delta, british columbia, canada",31.0,canada,3
164378,"ponferrada, el bierzo, spain",30.0,spain,3
164413,"gij�n, asturies, spain",27.0,spain,2
164465,"nashville, tennessee, usa",33.0,usa,3
164480,"bronx, new york, usa",44.0,usa,4
164533,"sitges, barcelona, spain",46.0,spain,4
164539,"paris, paris, france",34.0,france,3
164578,"idstein, hessen, germany",41.0,germany,4
164584,"manchester, new hampshire, usa",52.0,usa,5
164675,"portland, oregon, usa",55.0,usa,5
164682,"w�lfrath, nordrhein-westfalen, germany",47.0,germany,4
164706,"newberry, florida, usa",14.0,usa,1
164905,"tuscaloosa, alabama, usa",29.0,usa,2
164926,"ann arbor, michigan, usa",25.0,usa,2
164944,"lyon, rhone, france",23.0,france,2
164956,"waterdown, ontario, canada",44.0,canada,4
164965,"gold coast, queensland, australia",35.0,australia,3
165073,"birmingham, england, united kingdom",44.0,united kingdom,4
165198,"burnaby, bc, british columbia, canada",23.0,canada,2
165232,"saint albans, west virginia, usa",23.0,usa,2
165308,"new berlin, wisconsin, usa",33.0,usa,3
165319,"tucson, arizona, usa",28.0,usa,2
165356,"hannover, niedersachsen, germany",38.0,germany,3
165411,"frankfurt am main, hessen, germany",33.0,germany,3
165457,"hamburg, hamburg, germany",32.0,germany,3
165462,"san jose, san jose, costa rica",27.0,costa rica,2
165503,"ploiesti, prahova, romania",17.0,romania,1
165507,"wien, wien, austria",24.0,austria,2
165516,"mesa, arizona, usa",26.0,usa,2
165549,"schorndorf, baden-wuerttemberg, germany",27.0,germany,2
165558,"nantes, loire atlantique, france",18.0,france,1
165759,"crossville, tennessee, usa",58.0,usa,5
165806,"cardiff, wales, united kingdom",57.0,united kingdom,5
165987,"banks, oregon, usa",48.0,usa,4
166017,"chicago, illinois, usa",38.0,usa,3
166123,"cortez, colorado, usa",32.0,usa,3
166141,"richmond, surrey, united kingdom",34.0,united kingdom,3
166363,"nice, c�te d`azur, france",23.0,france,2
166391,"hanover, pennsylvania, usa",60.0,usa,6
166409,"richmond, virginia, usa",63.0,usa,6
166534,"corbeil-essonnes, essonnes, france",28.0,france,2
166596,"greenwood, british columbia, canada",57.0,canada,5
166689,"freiburg, baden-wuerttemberg, germany",40.0,germany,4
166719,"huntington beach, california, usa",27.0,usa,2
166772,"madrid, madrid, spain",28.0,spain,2
166922,"london, england, united kingdom",26.0,united kingdom,2
167012,"strasbourg, alsace, france",44.0,france,4
167166,"weyhe bei bremen, bremen, germany",44.0,germany,4
167189,"coburg, oregon, usa",43.0,usa,4
167327,"kaiserslautern, rheinland-pfalz, germany",29.0,germany,2
167349,"keller, texas, usa",33.0,usa,3
167402,"vigo, pontevedra, spain",54.0,spain,5
167438,"metz, lorraine, france",19.0,france,1
167455,"oakdale, california, usa",39.0,usa,3
167471,"milton, ontario, canada",29.0,canada,2
167478,"perth, western australia, australia",28.0,australia,2
167492,"bochum-wattenscheid, nordrhein-westfalen, germany",16.0,germany,1
167494,"redwood city, california, usa",20.0,usa,2
167507,"cardiff, wales, united kingdom",21.0,united kingdom,2
167517,"roma, lazio, italy",25.0,italy,2
167521,"lingfield, england, united kingdom",23.0,united kingdom,2
167556,"west hollywood, california, usa",33.0,usa,3
167611,"cleethorpes, england, united kingdom",36.0,united kingdom,3
167670,"gen�ve, gen�ve, switzerland",30.0,switzerland,3
167678,"belton, tx, usa",35.0,usa,3
167756,"hamburg, hamburg, germany",23.0,germany,2
167761,"new york, new york, usa",24.0,usa,2
167768,"witten, nordrhein-westfalen, germany",45.0,germany,4
167782,"orlando, florida, usa",20.0,usa,2
167800,"olive branch, mississippi, usa",57.0,usa,5
167812,"vancouver, washington, usa",38.0,usa,3
167872,"lod�ve, languedoc-roussillon, france",17.0,france,1
167925,"madrid, madrid, spain",26.0,spain,2
167987,"freiburg, baden-wuerttemberg, germany",33.0,germany,3
168029,"lexington, kentucky, usa",15.0,usa,1
168047,"oxford, connecticut, usa",28.0,usa,2
168082,"darmstadt, hessen, germany",29.0,germany,2
168129,"puteaux, hauts-de-seine, france",22.0,france,2
168144,"oceanside, california, usa",46.0,usa,4
168245,"delisle, saskatchewan, canada",37.0,canada,3
168276,"schrattenthal, niederoesterreich, austria",22.0,austria,2
168287,"basel, basel-stadt, switzerland",24.0,switzerland,2
168327,"hamburg, hamburg, germany",37.0,germany,3
168387,"frankston, victoria, australia",32.0,australia,3
168464,"antioch, illinois, usa",11.0,usa,1
168590,"valladolid, valladolid, spain",23.0,spain,2
168642,"seattle, washington, usa",24.0,usa,2
168816,"santa clara, california, usa",35.0,usa,3
168954,"manhattan, kansas, usa",29.0,usa,2
168971,"athabasca, alberta, canada",49.0,canada,4
169192,"knoxville, tennessee, usa",35.0,usa,3
169233,"chicago, illinois, usa",27.0,usa,2
169492,"south berwick, maine, usa",55.0,usa,5
169563,"sherwood park, alberta, canada",29.0,canada,2
169600,"lisboa, miraflores, portugal",28.0,portugal,2
169681,"cottage grove, minnesota, usa",41.0,usa,4
169682,"minneapolis, minnesota, usa",26.0,usa,2
169699,"vadnais heights, minnesota, usa",40.0,usa,4
169779,"st. charles, missouri, usa",36.0,usa,3
169781,"portland, oregon, usa",21.0,usa,2
169911,"gav�, barcelona, spain",25.0,spain,2
169957,"rottenburg, baden-wuerttemberg, germany",31.0,germany,3
170118,"barcelona, barcelona, catalonia",32.0,catalonia,3
170128,"mainz, rheinland-pfalz, germany",24.0,germany,2
170154,"lisboa, lisboa, portugal",31.0,portugal,3
170158,"strasbourg, alsace, france",23.0,france,2
170181,"hamburg, hamburg, germany",32.0,germany,3
170184,"melton mowbray, england, united kingdom",51.0,united kingdom,5
170227,"stevenage, england, united kingdom",33.0,united kingdom,3
170229,"chicago, illinois, usa",56.0,usa,5
170236,"glasgow, scotland, united kingdom",35.0,united kingdom,3
170264,"clinton township, michigan, usa",23.0,usa,2
170273,"gumpoldskirchen, niederoesterreich, austria",32.0,austria,3
170314,"molins de rei, catalunya, spain",33.0,spain,3
170368,"springfield, missouri, usa",51.0,usa,5
170415,"tacoma, washington, usa",30.0,usa,3
170469,"sydney, new south wales, australia",24.0,australia,2
170479,"dormagen, nordrhein-westfalen, germany",37.0,germany,3
170483,"hamburg, hamburg, germany",27.0,germany,2
170518,"gaithersburg, maryland, usa",61.0,usa,6
170522,"saskatoon, saskatchewan, canada",48.0,canada,4
170575,"bethlehem, pennsylvania, usa",32.0,usa,3
170595,"maiden, north carolina, usa",34.0,usa,3
170721,"hamilton, ontario, canada",33.0,canada,3
170724,"burbank, california, usa",43.0,usa,4
170742,"o`fallon, missouri, usa",41.0,usa,4
170792,"oswego, new york, usa",38.0,usa,3
170810,"kitchener, ontario, canada",40.0,canada,4
170837,"collierville, tennessee, usa",33.0,usa,3
170861,"hopkinton, massachusetts, usa",44.0,usa,4
170947,"sheldon, iowa, usa",35.0,usa,3
170997,"westminster, california, usa",66.0,usa,6
171050,"corydon, indiana, usa",41.0,usa,4
171065,"yancey, texas, usa",32.0,usa,3
171076,"helena, montana, usa",29.0,usa,2
171078,"langley, british columbia, canada",43.0,canada,4
171082,"vancouver, washington, usa",36.0,usa,3
171090,"apo ae, new york, usa",38.0,usa,3
171118,"toronto, ontario, canada",47.0,canada,4
171165,"petaling jaya, selangor, malaysia",36.0,malaysia,3
171169,"bussigny, vaud, switzerland",52.0,switzerland,5
