User-ID,Location,Age,Country
153570,"wien, wien, austria",25.0,austria
153621,"zaragoza, arag�n, spain",29.0,spain
153653,"rapid city, south dakota, usa",50.0,usa
153662,"ft. stewart, georgia, usa",44.0,usa
153718,"round lake, illinois, usa",27.0,usa
153797,"tulsa, oklahoma, usa",31.0,usa
153869,"bonn, nordrhein-westfalen, germany",22.0,germany
153957,"kennebunk, maine, usa",38.0,usa
154070,"wellman, iowa, usa",38.0,usa
154125,"edewecht, niedersachsen, germany",44.0,germany
154160,"n vancouver, british columbia, canada",32.0,canada
154354,"eatontown, new jersey, usa",31.0,usa
154375,"ibiza, baleares, spain",32.0,spain
154441,"montreal, quebec, canada",40.0,canada
154529,"fishers, indiana, usa",37.0,usa
154543,"san francisco, california, usa",29.0,usa
154553,"duluth, minnesota, usa",23.0,usa
154566,"saint cloud, minnesota, usa",36.0,usa
154610,"vancouver, british columbia, canada",68.0,canada
154679,"belo horizonte, minas gerais, brazil",16.0,brazil
154701,"almeria, andalucia, spain",31.0,spain
154730,"encinitas, california, usa",42.0,usa
154773,"indianapolis, indiana, usa",30.0,usa
154781,"boydton, virginia, usa",62.0,usa
154844,"sharon hill, pennsylvania, usa",32.0,usa
154944,"colony, kansas, usa",33.0,usa
154992,"maryland heights, missouri, usa",40.0,usa
155027,"tucson, arizona, usa",39.0,usa
155035,"bruck/mur, steiermark, austria",40.0,austria
155047,"wilwisheim, alsace, france",41.0,france
155141,"knoxville, tennessee, usa",31.0,usa
155147,"seattle, washington, usa",60.0,usa
155149,"taufkirchen, bayern, germany",42.0,germany
155219,"stamford, connecticut, usa",29.0,usa
155355,"paris, ile de france, france",22.0,france
155356,"lausanne, vaud, switzerland",58.0,switzerland
155376,"naperville, illinois, usa",20.0,usa
155454,"cavriglia, toscana, italy",33.0,italy
155457,"sevilla, andalucia, spain",30.0,spain
155463,"st. albans, west virginia, usa",38.0,usa
155495,"hood river, oregon, usa",26.0,usa
155511,"karlsruhe, baden-wuerttemberg, germany",25.0,germany
155580,"fairport, new york, usa",61.0,usa
155585,"malakoff, ile de france, france",51.0,france
155769,"elche, alicante, spain",24.0,spain
155807,"santa barbara, california, usa",54.0,usa
155916,"perth, western australia, australia",27.0,australia
156033,"blonay, vaud, switzerland",19.0,switzerland
156111,"wakefield, massachusetts, usa",15.0,usa
156132,"vigo, pontevedra, spain",64.0,spain
156150,"howell, new jersey, usa",36.0,usa
156214,"new bern, north carolina, usa",59.0,usa
156243,"livorno, toscana, italy",40.0,italy
156269,"chicago, illinois, usa",53.0,usa
156300,"pinon hills, california, usa",49.0,usa
156391,"a coru�a, a coru�a, spain",38.0,spain
156424,"bayreuth, bayern, germany",22.0,germany
156462,"columbia, pennsylvania, usa",65.0,usa
156467,"waltham, massachusetts, usa",38.0,usa
156483,"charleston, west virginia, usa",57.0,usa
156502,"zaragoza, arag�n, spain",33.0,spain
156510,"surrey, british columbia, canada",50.0,canada
156534,"whitehaven, england, united kingdom",26.0,united kingdom
156584,"hobart, tasmania, australia",55.0,australia
156609,"salzburg, salzburg, austria",51.0,austria
156670,"lisboa, lisboa, portugal",39.0,portugal
156706,"bellevue, nebraska, usa",19.0,usa
156765,"palma del r�o, c�rdoba, spain",24.0,spain
156876,"c�rdoba, c�rdoba, argentina",37.0,argentina
156972,"lyon, rh�ne-alpes, france",26.0,france
157065,"bockenheim, rheinland-pfalz, germany",19.0,germany
157082,"paris, ile de france, france",25.0,france
157127,"vine grove, kentucky, usa",26.0,usa
157163,"slatington, pennsylvania, usa",37.0,usa
157247,"deventer, overijssel, netherlands",48.0,netherlands
157252,"newburgh, new york, usa",43.0,usa
157273,"dripping springs, texas, usa",37.0,usa
157280,"nantes, pays de la loire, france",25.0,france
157380,"longview, texas, usa",34.0,usa
157468,"collado villalba, madrid, spain",17.0,spain
157655,"sydney, new south wales, australia",45.0,australia
157768,"m�nchen, bayern, germany",22.0,germany
157799,"heemstede, noord holland, netherlands",42.0,netherlands
157811,"kissimmee, florida, usa",34.0,usa
157818,"paderborn, nordrhein-westfalen, germany",26.0,germany
158033,"riverside, california, usa",24.0,usa
158127,"atlanta, georgia, usa",42.0,usa
158226,"oslo, oslo, norway",26.0,norway
158254,"asheville, north carolina, usa",28.0,usa
158318,"berlin, berlin, germany",33.0,germany
158339,"dormagen, nordrhein-westfalen, germany",42.0,germany
158344,"jena, thueringen, germany",36.0,germany
158361,"kansas city, missouri, usa",44.0,usa
158454,"valencia, valencia, spain",19.0,spain
158506,"woodland hills, california, usa",52.0,usa
158606,"dunedin, florida, usa",72.0,usa
158627,"valladolid, castilla y le�n, spain",32.0,spain
158774,"harrison, new jersey, usa",34.0,usa
158846,"sagle, idaho, usa",54.0,usa
158864,"pasco, washington, usa",26.0,usa
158998,"toulouse, haute-garonne, france",21.0,france
159004,"cincinnati, ohio, usa",35.0,usa
159033,"taneytown, maryland, usa",46.0,usa
159040,"federal way, washington, usa",14.0,usa
159137,"waban, massachusetts, usa",42.0,usa
159283,"nuneaton, england, united kingdom",66.0,united kingdom
159390,"dannenfels, rheinland-pfalz, germany",36.0,germany
159394,"lons-le-saunier, franche-comt�, france",21.0,france
159396,"lamar, missouri, usa",30.0,usa
159428,"orono, minnesota, usa",47.0,usa
159429,"pisa, toscana, italy",53.0,italy
159440,"lille, nord, france",27.0,france
159506,"portland, oregon, usa",28.0,usa
159546,"brossard, quebec, canada",13.0,canada
159592,"toulouse, haute-garonne, france",33.0,france
159720,"winnipeg, manitoba, canada",31.0,canada
159732,"watchung, new jersey, usa",47.0,usa
159754,"niceville, florida, usa",60.0,usa
159834,"las vegas, nevada, usa",19.0,usa
159858,"atlantic beach, florida, usa",37.0,usa
159860,"wheaton, illinois, usa",43.0,usa
159863,"bury st edmunds, suffolk, united kingdom",60.0,united kingdom
160196,"rochster, new york, usa",59.0,usa
160295,"portland, oregon, usa",38.0,usa
160393,"union, missouri, usa",46.0,usa
160401,"akron, ohio, usa",30.0,usa
160432,"st lambert des bois, yvelines, france",49.0,france
160434,"san francisco, california, usa",29.0,usa
160507,"`t harde, gelderland, netherlands",36.0,netherlands
160558,"hooksett, new hampshire, usa",28.0,usa
160681,"niles, michigan, usa",28.0,usa
160735,"blaine, minnesota, usa",39.0,usa
160819,"miami, florida, usa",43.0,usa
160939,"montreal, quebec, canada",25.0,canada
160943,"ottawa, ontario, canada",45.0,canada
160994,"norwalk, california, usa",65.0,usa
161002,"stuttgart, baden-wuerttemberg, germany",33.0,germany
161039,"fredericton, new brunswick, canada",30.0,canada
161065,"euskirchen, nordrhein-westfalen, germany",18.0,germany
161098,"st. andreu de la barca, barcelona, spain",31.0,spain
161101,"chanute, kansas, usa",22.0,usa
161114,"mississauga, ontario, canada",39.0,canada
161200,"catonsville, maryland, usa",43.0,usa
161265,"annapolis, maryland, usa",44.0,usa
161268,"wilstedt, niedersachsen, germany",30.0,germany
161299,"covina, california, usa",41.0,usa
161348,"palmdale, california, usa",17.0,usa
161361,"sandpoint, idaho, usa",15.0,usa
161467,"shelbyville, indiana, usa",41.0,usa
161476,"halifax, nova scotia, canada",26.0,canada
161480,"chapelle sur erdre, loire atlantique, france",26.0,france
161498,"landau, rheinland-pfalz, germany",45.0,germany
161652,"hennef, nordrhein-westfalen, germany",40.0,germany
161662,"west des moines, iowa, usa",32.0,usa
161685,"karlsruhe, baden-wuerttemberg, germany",32.0,germany
161752,"mesa, arizona, usa",58.0,usa
161843,"freiburg, baden-wuerttemberg, germany",39.0,germany
161882,"lasalle, ontario, canada",49.0,canada
161903,"clearwater, kansas, usa",43.0,usa
161936,"gisborne, victoria, australia",53.0,australia
161974,"center rutland, vermont, usa",25.0,usa
162052,"danville, virginia, usa",51.0,usa
162092,"brisbane, california, usa",26.0,usa
162155,"federal way, washington, usa",57.0,usa
162194,"vigo, pontevedra, spain",34.0,spain
162248,"bad wildungen, hessen, germany",31.0,germany
162306,"bochum-wattenscheid, nordrhein-westfalen, germany",16.0,germany
162311,"largo, florida, usa",22.0,usa
162376,"lynn, massachusetts, usa",23.0,usa
162538,"janesville, wisconsin, usa",49.0,usa
162564,"marietta, georgia, usa",28.0,usa
162625,"monroe, michigan, usa",46.0,usa
162671,"yarmouth, nova scotia, canada",19.0,canada
162738,"waterford, michigan, usa",35.0,usa
162762,"cleveland, ohio, usa",25.0,usa
162780,"rock island, tennessee, usa",31.0,usa
162886,"lisbon, lisbon, portugal",29.0,portugal
162962,"springfield, virginia, usa",25.0,usa
163187,"germantown, maryland, usa",35.0,usa
163202,"los angeles, california, usa",26.0,usa
163288,"baunatal, hessen, germany",22.0,germany
163307,"tulsa, oklahoma, usa",24.0,usa
163319,"g�nzburg, bayern, germany",34.0,germany
163326,"gum spring, virginia, usa",28.0,usa
163363,"nantes, loire atlantique, france",22.0,france
163419,"t�bingen, baden-w�rttemberg, germany",33.0,germany
163467,"meridian, mississippi, usa",28.0,usa
163488,"salem, ohio, usa",24.0,usa
163529,"rochefort, france, france",33.0,france
163570,"lincoln, new brunswick, canada",50.0,canada
163600,"burbank, california, usa",17.0,usa
163608,"hitchin, hertfordshire, united kingdom",31.0,united kingdom
163655,"langenfeld, nrw, germany",199.0,germany
163676,"roanoke, virginia, usa",59.0,usa
163744,"merville, british columbia, canada",54.0,canada
163751,"slough, england, united kingdom",7.0,united kingdom
163759,"abertillery, wales, united kingdom",37.0,united kingdom
163761,"abertillery, wales, united kingdom",37.0,united kingdom
163776,"barboursville,, virginia, usa",29.0,usa
163804,"bonaire, georgia, usa",43.0,usa
163824,"strasbourg, alsace, france",17.0,france
163914,"bonn, nordrhein-westfalen, germany",54.0,germany
163973,"s�o paulo, s�o paulo, brazil",46.0,brazil
164008,"madrid, madrid, spain",26.0,spain
164096,"lisboa, lisboa, portugal",29.0,portugal
164323,"delta, british columbia, canada",31.0,canada
164378,"ponferrada, el bierzo, spain",30.0,spain
164413,"gij�n, asturies, spain",27.0,spain
164465,"nashville, tennessee, usa",33.0,usa
164480,"bronx, new york, usa",44.0,usa
164533,"sitges, barcelona, spain",46.0,spain
164539,"paris, paris, france",34.0,france
164578,"idstein, hessen, germany",41.0,germany
164584,"manchester, new hampshire, usa",52.0,usa
164675,"portland, oregon, usa",55.0,usa
164682,"w�lfrath, nordrhein-westfalen, germany",47.0,germany
164706,"newberry, florida, usa",14.0,usa
164905,"tuscaloosa, alabama, usa",29.0,usa
164926,"ann arbor, michigan, usa",25.0,usa
164944,"lyon, rhone, france",23.0,france
164956,"waterdown, ontario, canada",44.0,canada
164965,"gold coast, queensland, australia",35.0,australia
165073,"birmingham, england, united kingdom",44.0,united kingdom
165198,"burnaby, bc, british columbia, canada",23.0,canada
165232,"saint albans, west virginia, usa",23.0,usa
165308,"new berlin, wisconsin, usa",33.0,usa
165319,"tucson, arizona, usa",28.0,usa
165356,"hannover, niedersachsen, germany",38.0,germany
165411,"frankfurt am main, hessen, germany",33.0,germany
165457,"hamburg, hamburg, germany",32.0,germany
165462,"san jose, san jose, costa rica",27.0,costa rica
165503,"ploiesti, prahova, romania",17.0,romania
165507,"wien, wien, austria",24.0,austria
165516,"mesa, arizona, usa",26.0,usa
165549,"schorndorf, baden-wuerttemberg, germany",27.0,germany
165558,"nantes, loire atlantique, france",18.0,france
165759,"crossville, tennessee, usa",58.0,usa
165806,"cardiff, wales, united kingdom",57.0,united kingdom
165987,"banks, oregon, usa",48.0,usa
166017,"chicago, illinois, usa",38.0,usa
166123,"cortez, colorado, usa",32.0,usa
166141,"richmond, surrey, united kingdom",34.0,united kingdom
166363,"nice, c�te d`azur, france",23.0,france
166391,"hanover, pennsylvania, usa",60.0,usa
166409,"richmond, virginia, usa",63.0,usa
166534,"corbeil-essonnes, essonnes, france",28.0,france
166596,"greenwood, british columbia, canada",57.0,canada
166689,"freiburg, baden-wuerttemberg, germany",40.0,germany
166719,"huntington beach, california, usa",27.0,usa
166772,"madrid, madrid, spain",28.0,spain
166922,"london, england, united kingdom",26.0,united kingdom
167012,"strasbourg, alsace, france",44.0,france
167166,"weyhe bei bremen, bremen, germany",44.0,germany
167189,"coburg, oregon, usa",43.0,usa
167327,"kaiserslautern, rheinland-pfalz, germany",29.0,germany
167349,"keller, texas, usa",33.0,usa
167402,"vigo, pontevedra, spain",54.0,spain
167438,"metz, lorraine, france",19.0,france
167455,"oakdale, california, usa",39.0,usa
167471,"milton, ontario, canada",29.0,canada
167478,"perth, western australia, australia",28.0,australia
167492,"bochum-wattenscheid, nordrhein-westfalen, germany",16.0,germany
167494,"redwood city, california, usa",20.0,usa
167507,"cardiff, wales, united kingdom",21.0,united kingdom
167517,"roma, lazio, italy",25.0,italy
167521,"lingfield, england, united kingdom",23.0,united kingdom
167556,"west hollywood, california, usa",33.0,usa
167611,"cleethorpes, england, united kingdom",36.0,united kingdom
167670,"gen�ve, gen�ve, switzerland",30.0,switzerland
167678,"belton, tx, usa",35.0,usa
167756,"hamburg, hamburg, germany",23.0,germany
167761,"new york, new york, usa",24.0,usa
167768,"witten, nordrhein-westfalen, germany",45.0,germany
167782,"orlando, florida, usa",20.0,usa
167800,"olive branch, mississippi, usa",57.0,usa
167812,"vancouver, washington, usa",38.0,usa
167872,"lod�ve, languedoc-roussillon, france",17.0,france
167925,"madrid, madrid, spain",26.0,spain
167987,"freiburg, baden-wuerttemberg, germany",33.0,germany
168029,"lexington, kentucky, usa",15.0,usa
168047,"oxford, connecticut, usa",28.0,usa
168082,"darmstadt, hessen, germany",29.0,germany
168129,"puteaux, hauts-de-seine, france",22.0,france
168144,"oceanside, california, usa",46.0,usa
168245,"delisle, saskatchewan, canada",37.0,canada
168276,"schrattenthal, niederoesterreich, austria",22.0,austria
168287,"basel, basel-stadt, switzerland",24.0,switzerland
168327,"hamburg, hamburg, germany",37.0,germany
168387,"frankston, victoria, australia",32.0,australia
168464,"antioch, illinois, usa",11.0,usa
168590,"valladolid, valladolid, spain",23.0,spain
168642,"seattle, washington, usa",24.0,usa
168816,"santa clara, california, usa",35.0,usa
168954,"manhattan, kansas, usa",29.0,usa
168971,"athabasca, alberta, canada",49.0,canada
169192,"knoxville, tennessee, usa",35.0,usa
169233,"chicago, illinois, usa",27.0,usa
169492,"south berwick, maine, usa",55.0,usa
169563,"sherwood park, alberta, canada",29.0,canada
169600,"lisboa, miraflores, portugal",28.0,portugal
169681,"cottage grove, minnesota, usa",41.0,usa
169682,"minneapolis, minnesota, usa",26.0,usa
169699,"vadnais heights, minnesota, usa",40.0,usa
169779,"st. charles, missouri, usa",36.0,usa
169781,"portland, oregon, usa",21.0,usa
169911,"gav�, barcelona, spain",25.0,spain
169957,"rottenburg, baden-wuerttemberg, germany",31.0,germany
170118,"barcelona, barcelona, catalonia",32.0,catalonia
170128,"mainz, rheinland-pfalz, germany",24.0,germany
170154,"lisboa, lisboa, portugal",31.0,portugal
170158,"strasbourg, alsace, france",23.0,france
170181,"hamburg, hamburg, germany",32.0,germany
170184,"melton mowbray, england, united kingdom",51.0,united kingdom
170227,"stevenage, england, united kingdom",33.0,united kingdom
170229,"chicago, illinois, usa",56.0,usa
170236,"glasgow, scotland, united kingdom",35.0,united kingdom
170264,"clinton township, michigan, usa",23.0,usa
170273,"gumpoldskirchen, niederoesterreich, austria",32.0,austria
170314,"molins de rei, catalunya, spain",33.0,spain
170368,"springfield, missouri, usa",51.0,usa
170415,"tacoma, washington, usa",30.0,usa
170469,"sydney, new south wales, australia",24.0,australia
170479,"dormagen, nordrhein-westfalen, germany",37.0,germany
170483,"hamburg, hamburg, germany",27.0,germany
170518,"gaithersburg, maryland, usa",61.0,usa
170522,"saskatoon, saskatchewan, canada",48.0,canada
170575,"bethlehem, pennsylvania, usa",32.0,usa
170595,"maiden, north carolina, usa",34.0,usa
170721,"hamilton, ontario, canada",33.0,canada
170724,"burbank, california, usa",43.0,usa
170742,"o`fallon, missouri, usa",41.0,usa
170792,"oswego, new york, usa",38.0,usa
170810,"kitchener, ontario, canada",40.0,canada
170837,"collierville, tennessee, usa",33.0,usa
170861,"hopkinton, massachusetts, usa",44.0,usa
170947,"sheldon, iowa, usa",35.0,usa
170997,"westminster, california, usa",66.0,usa
171050,"corydon, indiana, usa",41.0,usa
171065,"yancey, texas, usa",32.0,usa
171076,"helena, montana, usa",29.0,usa
171078,"langley, british columbia, canada",43.0,canada
171082,"vancouver, washington, usa",36.0,usa
171090,"apo ae, new york, usa",38.0,usa
171118,"toronto, ontario, canada",47.0,canada
171165,"petaling jaya, selangor, malaysia",36.0,malaysia
171169,"bussigny, vaud, switzerland",52.0,switzerland
171206,"bamberg, bayern, germany",29.0,germany
171235,"m�nchen, bayern, germany",34.0,germany
171269,"dunedin, otago, new zealand",23.0,new zealand
171295,"silver spring, maryland, usa",27.0,usa
171445,"berkeley, california, usa",37.0,usa
171569,"rennes, bretagne, france",29.0,france
171594,"alexandria, virginia, usa",24.0,usa
171602,"bainbridge island, washington, usa",37.0,usa
171638,"trout creek, montana, usa",50.0,usa
171703,"christchurch, canterbury, new zealand",41.0,new zealand
171765,"ottawa, ontario, canada",37.0,canada
171783,"st. charles, missouri, usa",20.0,usa
171818,"sacramento, california, usa",31.0,usa
171904,"urduliz, bizkaia, spain",28.0,spain
171942,"jena, thueringen, germany",42.0,germany
171968,"irving, texas, usa",23.0,usa
171986,"sandhurst, england, united kingdom",47.0,united kingdom
172010,"shreveport, louisiana, usa",21.0,usa
172030,"rainsville, alabama, usa",30.0,usa
172061,"portland, oregon, usa",25.0,usa
172091,"cherry creek, new york, usa",58.0,usa
172119,"alexandria, virginia, usa",28.0,usa
172192,"ann arbor, michigan, usa",36.0,usa
172203,"sandy, utah, usa",45.0,usa
172326,"buffalo, new york, usa",51.0,usa
172374,"san bernardino, california, usa",20.0,usa
172462,"nepean, ontario, canada",45.0,canada
172512,"louisville, kentucky, usa",25.0,usa
172613,"pforzheim, baden-wuerttemberg, germany",39.0,germany
172634,"barcelona, catalunya, spain",100.0,spain
172636,"new york, new york, usa",22.0,usa
172742,"astoria, oregon, usa",44.0,usa
172760,"san antonio, texas, usa",29.0,usa
172888,"valence, rh�ne alpes, france",57.0,france
173111,"west columbia, south carolina, usa",36.0,usa
173122,"saint paul, minnesota, usa",28.0,usa
173131,"sydney, new south wales, australia",25.0,australia
173291,"greensboro, north carolina, usa",29.0,usa
173300,"berlin, berlin, germany",25.0,germany
173415,"chicago, illinois, usa",31.0,usa
173481,"arlington, texas, usa",69.0,usa
173486,"citronelle, alabama, usa",45.0,usa
173632,"graz, steiermark, austria",36.0,austria
173650,"edmonton, alberta, canada",27.0,canada
173657,"darmstadt, hessen, germany",43.0,germany
173679,"regensburg, bavaria, germany",27.0,germany
173684,"chula vista, california, usa",15.0,usa
173743,"gloucester, massachusetts, usa",35.0,usa
173769,"toapayoh, toapayoh, singapore",17.0,singapore
173835,"manchester, missouri, usa",53.0,usa
173881,"festus, missouri, usa",32.0,usa
173999,"ligni�res, neuch�tel, switzerland",33.0,switzerland
174062,"kelseyville, california, usa",38.0,usa
174092,"holybourne, england, united kingdom",34.0,united kingdom
174140,"new cumberland, pennsylvania, usa",23.0,usa
174151,"carrollton, georgia, usa",34.0,usa
174207,"greensboro, maryland, usa",28.0,usa
174216,"hamilton, ohio, usa",36.0,usa
174256,"brighton & hove, england, united kingdom",57.0,united kingdom
174304,"st. louis, missouri, usa",26.0,usa
174326,"winnipeg, manitoba, canada",38.0,canada
174375,"norman, oklahoma, usa",31.0,usa
174479,"zahna, sachsen-anhalt, germany",21.0,germany
174534,"bismarck, north dakota, usa",47.0,usa
174538,"valencia, valencia, spain",30.0,spain
174601,"daytona beach, florida, usa",37.0,usa
174683,"sutherlin, virginia, usa",40.0,usa
174700,"toronto, ontario, canada",47.0,canada
174791,"long beach, california, usa",38.0,usa
174834,"portland, oregon, usa",59.0,usa
174914,"perth, western australia, australia",33.0,australia
174987,"bentonville, arkansas, usa",32.0,usa
175003,"round rock, texas, usa",33.0,usa
175052,"chicago, illinois, usa",57.0,usa
175168,"grimsby, lincolnshire, united kingdom",54.0,united kingdom
175284,"blue ridge summit, pennsylvania, usa",38.0,usa
175367,"tours, indre et loire, france",33.0,france
175393,"munich, bayern, germany",29.0,germany
175485,"t�bingen, baden-w�rttemberg, germany",21.0,germany
175493,"m�nchen, bayern, germany",30.0,germany
175510,"hagen, nordrhein-westfalen, germany",32.0,germany
175536,"dresden, sachsen, germany",27.0,germany
175636,"san antonio, texas, usa",46.0,usa
175752,"cou�ron, france, france",61.0,france
175822,"vevey, vaud, switzerland",24.0,switzerland
175828,"south surrey, british columbia, canada",33.0,canada
175854,"frankfurt am main, hessen, germany",31.0,germany
175886,"hindmarsh island, south australia, australia",52.0,australia
175912,"schwerte, nordrhein-westfalen, germany",18.0,germany
175968,"m�nchen, bayern, germany",33.0,germany
176047,"k�ln, nordrhein-westfalen, germany",37.0,germany
176062,"bickley, western australia, australia",37.0,australia
176143,"vigo, pontevedra, spain",22.0,spain
176214,"springdale, arkansas, usa",34.0,usa
176256,"andrews, indiana, usa",32.0,usa
176348,"louisville, kentucky, usa",33.0,usa
176459,"brossard, quebec, canada",30.0,canada
176465,"freienstein, z�rcher unterland, switzerland",48.0,switzerland
176509,"r�merstein, baden-wuerttemberg, germany",13.0,germany
176667,"minot, north dakota, usa",23.0,usa
176695,"hannover, niedersachsen, germany",29.0,germany
176736,"m�nster, nordrhein-westfalen, germany",29.0,germany
176742,"braunschweig, niedersachsen, germany",39.0,germany
176838,"helsinki, uusimaa, finland",27.0,finland
176839,"halmstad, halland, sweden",22.0,sweden
176875,"tampere, pirkanmaa, finland",31.0,finland
176887,"surrey, england, united kingdom",30.0,united kingdom
176894,"salt lake city, utah, usa",32.0,usa
176902,"o`fallon, missouri, usa",25.0,usa
176903,"irving, texas, usa",24.0,usa
176918,"coppell, texas, usa",32.0,usa
177040,"cicero, new york, usa",27.0,usa
177072,"moberly, missouri, usa",47.0,usa
177090,"ashland, missouri, usa",37.0,usa
177091,"forest grove, oregon, usa",36.0,usa
177128,"wellington, wellington, new zealand",41.0,new zealand
177180,"akron, ohio, usa",39.0,usa
177186,"charleston, south carolina, usa",42.0,usa
177233,"austin, texas, usa",23.0,usa
177277,"plymouth, england, united kingdom",30.0,united kingdom
177284,"colorado springs, colorado, usa",30.0,usa
177349,"kingston, washington, usa",33.0,usa
177373,"orlando, florida, usa",29.0,usa
177375,"w.m., pennsylvania, usa",42.0,usa
177432,"wichita, kansas, usa",33.0,usa
177458,"ottawa, ontario, canada",29.0,canada
177510,"sant boi, barcelona, spain",27.0,spain
177534,"pontevedra, galicia, spain",24.0,spain
177556,"l�neburg, niedersachsen, germany",23.0,germany
177590,"green bay, wisconsin, usa",49.0,usa
177607,"grenoble, isere, france",26.0,france
177688,"m�nchen, bayern, germany",25.0,germany
177690,"nottingham, maryland, usa",27.0,usa
177876,"adrian, michigan, usa",46.0,usa
177879,"san diego, california, usa",22.0,usa
178032,"brookville, pennsylvania, usa",58.0,usa
178056,"victoria, british columbia, canada",32.0,canada
178079,"north las vegas, nevada, usa",55.0,usa
178130,"auburn, washington, usa",45.0,usa
178181,"bloomfield hills, michigan, usa",32.0,usa
178223,"sioux falls, south dakota, usa",34.0,usa
178240,"olive branch, mississippi, usa",49.0,usa
178367,"hernani, gipuzkoa, spain",37.0,spain
178405,"lausanne, vaud, switzerland",24.0,switzerland
178485,"danville, pennsylvania, usa",32.0,usa
178534,"barcelona, barcelona, spain",31.0,spain
178667,"freehold, new jersey, usa",34.0,usa
178773,"a coru�a, galicia, spain",32.0,spain
178797,"porto, porto, portugal",29.0,portugal
178886,"haan, nordrhein-westfalen, germany",24.0,germany
178920,"san francisco, california, usa",31.0,usa
179064,"bochum, nordrhein-westfalen, germany",26.0,germany
179068,"omaha, nebraska, usa",30.0,usa
179118,"west lafayette, indiana, usa",28.0,usa
179216,"sevilla, sevilla, spain",25.0,spain
179288,"russell, massachusetts, usa",50.0,usa
179423,"raleigh, north carolina, usa",32.0,usa
179433,"raleigh, north carolina, usa",42.0,usa
179501,"minot, north dakota, usa",23.0,usa
179532,"somerville, massachusetts, usa",24.0,usa
179624,"ourense, ourense, spain",31.0,spain
179733,"greenville, texas, usa",26.0,usa
179734,"greenville, texas, usa",26.0,usa
179739,"aurora, ontario, canada",42.0,canada
179744,"manchester, connecticut, usa",26.0,usa
179772,"high river, alberta, canada",37.0,canada
179791,"sydney, new south wales, australia",22.0,australia
179826,"oldham, england, united kingdom",22.0,united kingdom
179853,"karlsruhe, baden-wuerttemberg, germany",30.0,germany
179939,"barcelona, granollers, spain",27.0,spain
179978,"perry, new york, usa",28.0,usa
180042,"thornton, ontario, canada",63.0,canada
180210,"madrid, madrid, spain",33.0,spain
180280,"st. gallen, st. gallen, switzerland",23.0,switzerland
180348,"fredericksburg, virginia, usa",40.0,usa
180378,"calgary, alberta, canada",38.0,canada
180436,"sant vicen� de montalt - caldetas, catalunya, spain",51.0,spain
180558,"caluso, piemonte, italy",32.0,italy
180571,"bielefeld, nordrhein-westfalen, germany",52.0,germany
180591,"rio tinto, porto, portugal",1.0,portugal
180651,"coventry, england, united kingdom",54.0,united kingdom
180801,"quakertown, pennsylvania, usa",36.0,usa
180802,"wilmington, delaware, usa",35.0,usa
180840,"riverside, california, usa",33.0,usa
180845,"montrouge, ile de france, france",36.0,france
180917,"albuquerque, new mexico, usa",50.0,usa
181076,"stony plain, alberta, canada",53.0,canada
181077,"rosebud, alberta, canada",35.0,canada
181165,"hayward, california, usa",39.0,usa
181176,"st. louis, missouri, usa",43.0,usa
181212,"roswell, georgia, usa",32.0,usa
181496,"charlotte, north carolina, usa",3.0,usa
181666,"oviedo, florida, usa",40.0,usa
181687,"austin, texas, usa",29.0,usa
181714,"boulder, colorado, usa",28.0,usa
181763,"paris, ile de france, france",29.0,france
181796,"grand blanc, michigan, usa",33.0,usa
181870,"shah alam, selangor, malaysia",13.0,malaysia
181913,"valladolid, castilla, spain",30.0,spain
181944,"south windsor, connecticut, usa",49.0,usa
181948,"elk grove, california, usa",47.0,usa
182053,"london, ontario, canada",30.0,canada
182088,"vienna, vienna, austria",21.0,austria
182164,"willoughby, ohio, usa",9.0,usa
182202,"black hawk, south dakota, usa",20.0,usa
182334,"somerville, massachusetts, usa",31.0,usa
182345,"hamburg, hamburg, germany",25.0,germany
182367,"madrid, madrid, spain",18.0,spain
182393,"the center of, my own little world, usa",35.0,usa
182403,"memphis, tennessee, usa",35.0,usa
182414,"chicago, illinois, usa",25.0,usa
182429,"valencia, pa�s valenci�, spain",29.0,spain
182459,"fort wayne, indiana, usa",28.0,usa
182506,"orlando, florida, usa",40.0,usa
182527,"pekin, illinois, usa",62.0,usa
182642,"paimpol, bretagne, france",24.0,france
182746,"jacksonville, florida, usa",44.0,usa
182819,"long beach, california, usa",44.0,usa
182847,"snohomish, washington, usa",40.0,usa
182969,"minneapolis, minnesota, usa",36.0,usa
182993,"carneys point, new jersey, usa",40.0,usa
183006,"los angeles, california, usa",32.0,usa
183061,"manchester, connecticut, usa",30.0,usa
183088,"arlington, virginia, usa",43.0,usa
183101,"kingsport, tennessee, usa",15.0,usa
183146,"albuquerque, new mexico, usa",49.0,usa
183187,"williamsport, pennsylvania, usa",48.0,usa
183196,"peoria, illinois, usa",33.0,usa
183213,"m�nster, nordrhein-westfalen, germany",27.0,germany
183287,"paris, ile de france, france",28.0,france
183371,"augsburg, bayern, germany",28.0,germany
183436,"secane, pennsylvania, usa",24.0,usa
183460,"avil�s, asturias, spain",18.0,spain
183476,"chinook, washington, usa",29.0,usa
183524,"hornburg, niedersachsen, germany",19.0,germany
183532,"sherman, texas, usa",35.0,usa
183605,"h�tschenhausen, rheinland-pfalz, germany",41.0,germany
183753,"sydney, new south wales, australia",26.0,australia
183766,"hamburg, hh, germany",29.0,germany
